,valence,arousal,part_quadrant,proj_quadrant
0,-0.3038095238095238,0.09333333333333334,Q2,Q2
1,0.058095238095238096,-0.12,Q4,Q4
2,-0.10952380952380952,-0.32095238095238093,Q3,Q4
3,-0.040952380952380955,0.05238095238095238,Q2,Q2
4,0.040952380952380955,-0.05333333333333334,Q4,Q4
5,0.06380952380952382,-0.05238095238095238,Q4,Q4
6,0.07238095238095238,0.11619047619047619,Q1,Q1
7,0.049523809523809526,0.04476190476190476,Q1,Q1
8,0.03333333333333333,-0.32476190476190475,Q4,Q4
9,0.16380952380952382,0.035238095238095235,Q1,Q1
10,0.1295238095238095,-0.26476190476190475,Q4,Q3
11,-0.04666666666666667,0.14095238095238094,Q2,Q2
12,-0.08476190476190476,0.12380952380952381,Q2,Q1
13,0.14476190476190476,-0.12857142857142856,Q4,Q3
14,0.12857142857142856,0.04,Q1,Q1
15,-0.08285714285714285,0.06857142857142857,Q2,Q2
16,0.04476190476190476,0.1619047619047619,Q1,Q2
17,0.08190476190476191,-0.15619047619047619,Q4,Q3
18,0.13523809523809524,0.021904761904761906,Q1,Q1
19,-0.01904761904761905,-0.1961904761904762,Q3,Q4
20,-0.02761904761904762,-0.08190476190476191,Q3,Q3
21,0.049523809523809526,-0.17809523809523808,Q4,Q3
22,0.07142857142857142,-0.3219047619047619,Q4,Q3
23,-0.011428571428571429,0.10095238095238095,Q2,Q2
24,0.012380952380952381,0.047619047619047616,Q1,Q1
25,-0.010476190476190476,0.06285714285714286,Q2,Q1
26,-0.06857142857142857,-0.19428571428571428,Q3,Q4
27,-0.28285714285714286,-0.3323809523809524,Q3,Q3
28,-0.06952380952380953,-0.11333333333333333,Q3,Q1
29,-0.012380952380952381,-0.20476190476190476,Q3,Q4
30,-0.025714285714285714,-0.22952380952380952,Q3,Q3
31,-0.09904761904761905,0.03333333333333333,Q2,Q2
32,0.02857142857142857,0.03333333333333333,Q1,Q2
33,0.006666666666666667,-0.2438095238095238,Q4,Q4
34,-0.006666666666666667,-0.2038095238095238,Q3,Q4
35,-0.009523809523809525,-0.06285714285714286,Q3,Q3
36,0.008571428571428572,-0.29904761904761906,Q4,Q4
37,-0.23904761904761904,0.07047619047619047,Q2,Q2
38,-0.03238095238095238,-0.31333333333333335,Q3,Q3
39,-0.045714285714285714,-0.01619047619047619,Q3,Q1
40,-0.11619047619047619,0.025714285714285714,Q2,Q1
41,-0.31238095238095237,0.22952380952380952,Q2,Q2
42,-0.008571428571428572,0.2342857142857143,Q2,Q2
43,0.2219047619047619,-0.34095238095238095,Q4,Q4
44,0.012380952380952381,-0.3028571428571429,Q4,Q3
45,0.02666666666666667,-0.3352380952380952,Q4,Q3
46,-0.012380952380952381,0.2123809523809524,Q2,Q1
47,-0.009523809523809525,0.2561904761904762,Q2,Q2
48,0.0380952380952381,-0.2761904761904762,Q4,Q3
49,0.009523809523809525,0.1219047619047619,Q1,Q1
50,0.02666666666666667,0.024761904761904763,Q1,Q2
51,0.015238095238095238,0.21904761904761905,Q1,Q1
52,-0.31142857142857144,0.1819047619047619,Q2,Q2
53,0.02857142857142857,-0.3352380952380952,Q4,Q3
54,-0.024761904761904763,-0.32761904761904764,Q3,Q4
55,0.13333333333333333,-0.3,Q4,Q4
56,0.06380952380952382,-0.32476190476190475,Q4,Q3
57,0.014285714285714285,0.30952380952380953,Q1,Q1
58,0.02857142857142857,-0.3380952380952381,Q4,Q4
59,0.06666666666666667,-0.3495238095238095,Q4,Q3
60,-0.007619047619047619,-0.0838095238095238,Q3,Q3
61,-0.08285714285714285,0.16666666666666666,Q2,Q1
62,-0.039047619047619046,0.20285714285714285,Q2,Q1
63,-0.017142857142857144,-0.28285714285714286,Q3,Q3
64,-0.05904761904761905,0.12857142857142856,Q2,Q2
65,-0.1,-0.012380952380952381,Q3,Q2
66,-0.010476190476190476,0.06190476190476191,Q2,Q1
67,0.3047619047619048,-0.13714285714285715,Q4,Q4
68,-0.01619047619047619,-0.32,Q3,Q4
69,-0.02,0.10380952380952381,Q2,Q2
70,0.014285714285714285,-0.2980952380952381,Q4,Q4
71,-0.31238095238095237,0.2342857142857143,Q2,Q2
72,0.0419047619047619,-0.23333333333333334,Q4,Q4
73,-0.25142857142857145,0.15714285714285714,Q2,Q2
74,-0.02761904761904762,-0.32761904761904764,Q3,Q3
75,-0.06476190476190476,-0.18285714285714286,Q3,Q3
76,-0.14857142857142858,-0.29904761904761906,Q3,Q3
77,0.0419047619047619,-0.3457142857142857,Q4,Q3
78,-0.014285714285714285,0.19714285714285715,Q2,Q2
79,-0.16285714285714287,0.05238095238095238,Q2,Q2
80,-0.2695238095238095,0.23714285714285716,Q2,Q2
81,0.02,0.25523809523809526,Q1,Q1
82,0.07428571428571429,0.24761904761904763,Q1,Q1
83,0.1895238095238095,0.06,Q1,Q3
84,-0.02666666666666667,-0.025714285714285714,Q3,Q2
85,0.08,0.18857142857142858,Q1,Q1
86,-0.31142857142857144,0.259047619047619,Q2,Q2
87,0.07904761904761905,-0.12285714285714286,Q4,Q4
88,0.06,0.15523809523809523,Q1,Q1
89,0.025714285714285714,0.14285714285714285,Q1,Q1
90,0.11714285714285715,-0.1295238095238095,Q4,Q4
91,0.26857142857142857,-0.0980952380952381,Q4,Q4
92,0.2361904761904762,-0.0980952380952381,Q4,Q1
93,0.021904761904761906,-0.32761904761904764,Q4,Q3
94,0.029523809523809525,0.02666666666666667,Q1,Q4
95,0.008571428571428572,-0.2704761904761905,Q4,Q4
