1.4907 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
18.8237 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

18.8241 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa0af20ab00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa0cbb78ac8>, multiSample=False, name='window1', numSamples=2, pos=[420.0, 262.5], screen=0, size=array([3360, 2100]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.8244 	EXP 	window1: mouseVisible = True
18.8244 	EXP 	window1: recordFrameIntervals = False
18.9714 	EXP 	window1: recordFrameIntervals = True
19.1304 	WARNING 	t of last frame was 25.21ms (=1/39)
19.2299 	WARNING 	t of last frame was 24.71ms (=1/40)
19.7465 	WARNING 	t of last frame was 24.64ms (=1/40)
19.9967 	WARNING 	t of last frame was 23.34ms (=1/42)
20.1132 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
20.5407 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

21.8957 	EXP 	Created starttext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='starttext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
21.8999 	EXP 	Created russellsQuad = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='russellsQuad', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.9, 0.9]), texRes=128.0, units='height', win=Window(...))
22.1823 	EXP 	Sound music set volume 1.000
22.1827 	EXP 	window1: mouseVisible = True
22.1899 	EXP 	Created fixCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
22.1965 	EXP 	Created goodbyetext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='goodbyetext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Terminado.', units='height', win=Window(...), wrapWidth=1)
22.2184 	EXP 	starttext: autoDraw = True
24.2147 	EXP 	Created sequence: random, trialTypes=1, nReps=24, seed=None
24.2152 	EXP 	New trial (rep=0, index=0): None
24.6790 	EXP 	starttext: autoDraw = False
24.6790 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
24.6790 	EXP 	russellsQuad: autoDraw = True
39.6151 	DATA 	Mouse: Left button down, pos=(987,255)
39.6163 	DATA 	[ 0.14       -0.25714286]
39.6360 	EXP 	russellsQuad: autoDraw = False
39.6360 	EXP 	fixCross: autoDraw = True
39.7526 	DATA 	Mouse:  Left button up, pos=(987,255)
41.6309 	EXP 	New trial (rep=1, index=0): None
42.1187 	EXP 	fixCross: autoDraw = False
42.1187 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
42.1187 	EXP 	russellsQuad: autoDraw = True
55.6901 	DATA 	Mouse: Left button down, pos=(985,721)
55.6917 	DATA 	[0.13809524 0.18666667]
55.7080 	EXP 	russellsQuad: autoDraw = False
55.7080 	EXP 	fixCross: autoDraw = True
55.8150 	DATA 	Mouse:  Left button up, pos=(985,721)
57.7093 	EXP 	New trial (rep=2, index=0): None
58.1903 	EXP 	fixCross: autoDraw = False
58.1903 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
58.1903 	EXP 	russellsQuad: autoDraw = True
80.3596 	DATA 	Mouse: Left button down, pos=(814,446)
80.3605 	DATA 	[-0.0247619 -0.0752381]
80.3783 	EXP 	russellsQuad: autoDraw = False
80.3783 	EXP 	fixCross: autoDraw = True
80.4857 	DATA 	Mouse:  Left button up, pos=(816,446)
82.3709 	EXP 	New trial (rep=3, index=0): None
82.9475 	EXP 	fixCross: autoDraw = False
82.9475 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
82.9475 	EXP 	russellsQuad: autoDraw = True
109.7665 	DATA 	Mouse: Left button down, pos=(825,445)
109.7675 	DATA 	[-0.01428571 -0.07619048]
