1.1134 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
12.2389 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

12.2407 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc6e2b36ac8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc6e0a76b38>, multiSample=False, name='window1', numSamples=2, pos=[420.0, 262.5], screen=0, size=array([3360, 2100]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.2410 	EXP 	window1: mouseVisible = True
12.2410 	EXP 	window1: recordFrameIntervals = False
12.4050 	EXP 	window1: recordFrameIntervals = True
12.5099 	WARNING 	t of last frame was 23.55ms (=1/42)
12.6767 	WARNING 	t of last frame was 23.42ms (=1/42)
12.8100 	WARNING 	t of last frame was 23.19ms (=1/43)
13.0462 	WARNING 	t of last frame was 26.54ms (=1/37)
13.2291 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
14.0267 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

15.1530 	EXP 	Created starttext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='starttext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.1600 	EXP 	Created russellsQuad = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='russellsQuad', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.9, 0.9]), texRes=128.0, units='height', win=Window(...))
15.4187 	EXP 	Sound music set volume 1.000
15.4190 	EXP 	window1: mouseVisible = True
15.4265 	EXP 	Created fixCross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixCross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
15.4331 	EXP 	Created goodbyetext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='goodbyetext', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Terminado.', units='height', win=Window(...), wrapWidth=1)
15.4554 	EXP 	starttext: autoDraw = True
17.4524 	EXP 	Created sequence: random, trialTypes=1, nReps=24, seed=None
17.4531 	EXP 	New trial (rep=0, index=0): None
17.9860 	EXP 	starttext: autoDraw = False
17.9860 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
17.9860 	EXP 	russellsQuad: autoDraw = True
28.8710 	DATA 	Mouse: Left button down, pos=(912,615)
28.8738 	DATA 	[0.06857143 0.08571429]
28.8971 	EXP 	russellsQuad: autoDraw = False
28.8971 	EXP 	fixCross: autoDraw = True
28.9404 	DATA 	Mouse:  Left button up, pos=(912,615)
30.8968 	EXP 	New trial (rep=1, index=0): None
31.4822 	EXP 	fixCross: autoDraw = False
31.4822 	EXP 	russellsQuad: image = 'Russells-emotion-model.jpg'
31.4822 	EXP 	russellsQuad: autoDraw = True
39.8863 	DATA 	Mouse: Left button down, pos=(1106,812)
39.8876 	DATA 	[0.25333333 0.27333333]
39.9047 	EXP 	russellsQuad: autoDraw = False
39.9047 	EXP 	fixCross: autoDraw = True
39.9293 	DATA 	Mouse:  Left button up, pos=(1106,812)
41.9006 	EXP 	New trial (rep=2, index=0): None
42.4904 	EXP 	fixCross: autoDraw = False
