onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.0	Noise
23.95	12.02	Baseline
35.97	11.51	Q2_p
35.97	11.51	Q2_db
47.97	11.51	Q1_p
47.97	11.51	Q2_db
60.01	11.51	Q2_p
60.01	11.51	Q2_db
71.97	11.98	Baseline
83.96	12.0	Noise
95.96	12.07	Baseline
108.02	11.51	Q1_p
108.02	11.51	Q4_db
120.02	11.51	Q3_p
120.02	11.51	Q4_db
132.04	11.5	Q4_p
132.04	11.5	Q4_db
143.97	11.99	Baseline
155.96	12.01	Noise
167.97	12.08	Baseline
180.04	11.51	Q1_p
180.04	11.51	Q3_db
191.99	11.51	Q4_p
191.99	11.51	Q3_db
204.03	11.52	Q3_p
204.03	11.52	Q3_db
216.01	11.95	Baseline
227.96	12.0	Noise
239.97	12.05	Baseline
252.01	11.5	Q1_p
252.01	11.5	Q1_db
263.98	11.51	Q1_p
263.98	11.51	Q1_db
276.03	11.51	Q4_p
276.03	11.51	Q1_db
288.02	12.0	Baseline
300.01	12.0	Noise
312.02	12.08	Baseline
324.1	11.51	Q3_p
324.1	11.51	Q3_db
336.08	11.5	Q2_p
336.08	11.5	Q3_db
348.08	11.5	Q1_p
348.08	11.5	Q3_db
360.05	11.96	Baseline
372.02	12.0	Noise
384.02	12.05	Baseline
396.07	11.51	Q2_p
396.07	11.51	Q4_db
408.08	11.5	Q4_p
408.08	11.5	Q4_db
420.07	11.51	Q4_p
420.07	11.51	Q4_db
432.04	11.96	Baseline
444.0	12.01	Noise
456.02	12.07	Baseline
468.09	11.51	Q4_p
468.09	11.51	Q1_db
480.07	11.5	Q4_p
480.07	11.5	Q1_db
492.04	11.51	Q1_p
492.04	11.51	Q1_db
504.05	11.96	Baseline
516.01	12.01	Noise
528.01	12.06	Baseline
540.07	11.5	Q2_p
540.07	11.5	Q2_db
552.04	11.51	Q2_p
552.04	11.51	Q2_db
564.07	11.5	Q2_p
564.07	11.5	Q2_db
