onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.0	Noise
23.95	12.05	Baseline
36.0	11.51	Q1_p
36.0	11.51	Q1_db
48.0	11.51	Q4_p
48.0	11.51	Q1_db
60.0	11.5	Q4_p
60.0	11.5	Q1_db
71.95	12.0	Baseline
83.95	12.0	Noise
95.95	12.05	Baseline
108.0	11.51	Q3_p
108.0	11.51	Q3_db
120.0	11.5	Q3_p
120.0	11.5	Q3_db
132.0	11.51	Q4_p
132.0	11.51	Q3_db
143.96	12.0	Baseline
155.95	12.0	Noise
167.95	12.06	Baseline
180.02	11.51	Q4_p
180.02	11.51	Q4_db
192.03	11.51	Q2_p
192.03	11.51	Q4_db
204.01	11.51	Q4_p
204.01	11.51	Q4_db
215.96	11.99	Baseline
227.96	12.0	Noise
239.96	12.06	Baseline
252.02	11.5	Q2_p
252.02	11.5	Q2_db
264.01	11.5	Q2_p
264.01	11.5	Q2_db
276.01	11.5	Q2_p
276.01	11.5	Q2_db
287.99	12.0	Baseline
299.99	11.98	Noise
311.98	12.05	Baseline
324.03	11.51	Q4_p
324.03	11.51	Q4_db
336.03	11.51	Q4_p
336.03	11.51	Q4_db
348.03	11.5	Q4_p
348.03	11.5	Q4_db
359.99	11.98	Baseline
371.98	12.01	Noise
383.99	12.07	Baseline
396.06	11.51	Q1_p
396.06	11.51	Q1_db
408.01	11.51	Q1_p
408.01	11.51	Q1_db
420.0	11.52	Q1_p
420.0	11.52	Q1_db
432.01	11.97	Baseline
443.98	12.01	Noise
455.99	12.06	Baseline
468.05	11.51	Q3_p
468.05	11.51	Q3_db
480.05	11.51	Q4_p
480.05	11.51	Q3_db
492.05	11.51	Q3_p
492.05	11.51	Q3_db
504.0	11.98	Baseline
515.98	12.01	Noise
527.99	12.06	Baseline
540.05	11.51	Q2_p
540.05	11.51	Q2_db
552.05	11.51	Q2_p
552.05	11.51	Q2_db
564.05	11.51	Q1_p
564.05	11.51	Q2_db
