onset	duration	trial_type
0.0	11.96	Baseline
11.96	11.98	Noise
23.95	12.05	Baseline
36.0	11.5	Q2_p
36.0	11.5	Q2_db
48.0	11.5	Q2_p
48.0	11.5	Q2_db
60.0	11.51	Q1_p
60.0	11.51	Q2_db
71.95	12.0	Baseline
83.95	12.01	Noise
95.95	12.06	Baseline
108.02	11.5	Q1_p
108.02	11.5	Q1_db
120.02	11.5	Q1_p
120.02	11.5	Q1_db
131.98	11.51	Q1_p
131.98	11.51	Q1_db
143.98	11.97	Baseline
155.95	12.0	Noise
167.96	12.08	Baseline
180.04	11.51	Q4_p
180.04	11.51	Q4_db
192.02	11.51	Q1_p
192.02	11.51	Q4_db
204.0	11.52	Q3_p
204.0	11.52	Q4_db
215.97	11.98	Baseline
227.95	12.01	Noise
239.96	12.1	Baseline
252.06	11.51	Q4_p
252.06	11.51	Q3_db
264.02	11.51	Q3_p
264.02	11.51	Q3_db
276.02	11.51	Q3_p
276.02	11.51	Q3_db
288.02	11.99	Baseline
300.01	12.01	Noise
312.02	12.06	Baseline
324.08	11.52	Q4_p
324.08	11.52	Q3_db
336.06	11.52	Q1_p
336.06	11.52	Q3_db
348.08	11.51	Q4_p
348.08	11.51	Q3_db
360.03	11.98	Baseline
372.01	12.01	Noise
384.02	12.03	Baseline
396.05	11.53	Q1_p
396.05	11.53	Q1_db
408.08	11.5	Q1_p
408.08	11.5	Q1_db
420.08	11.5	Q4_p
420.08	11.5	Q1_db
432.03	11.98	Baseline
444.01	12.01	Noise
456.02	12.08	Baseline
468.1	11.5	Q3_p
468.1	11.5	Q4_db
480.08	11.5	Q4_p
480.08	11.5	Q4_db
492.1	11.5	Q4_p
492.1	11.5	Q4_db
504.06	11.96	Baseline
516.01	12.01	Noise
528.02	12.08	Baseline
540.1	11.51	Q2_p
540.1	11.51	Q2_db
552.08	11.51	Q2_p
552.08	11.51	Q2_db
564.07	11.51	Q2_p
564.07	11.51	Q2_db
