onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.01	Noise
23.96	12.04	Baseline
36.0	11.5	Q4_p
36.0	11.5	Q1_db
48.0	11.51	Q1_p
48.0	11.51	Q1_db
59.99	11.5	Q1_p
59.99	11.5	Q1_db
71.96	11.99	Baseline
83.96	12.01	Noise
95.96	12.05	Baseline
108.01	11.51	Q1_p
108.01	11.51	Q2_db
119.99	11.51	Q1_p
119.99	11.51	Q2_db
131.99	11.51	Q1_p
131.99	11.51	Q2_db
143.97	11.99	Baseline
155.96	12.01	Noise
167.97	12.04	Baseline
180.01	11.51	Q4_p
180.01	11.51	Q3_db
191.98	11.5	Q4_p
191.98	11.5	Q3_db
203.99	11.51	Q4_p
203.99	11.51	Q3_db
215.97	11.99	Baseline
227.96	12.01	Noise
239.97	12.04	Baseline
252.01	11.51	Q4_p
252.01	11.51	Q4_db
263.98	11.5	Q4_p
263.98	11.5	Q4_db
275.98	11.5	Q4_p
275.98	11.5	Q4_db
288.01	11.99	Baseline
300.0	12.0	Noise
312.0	12.05	Baseline
324.05	11.5	Q1_p
324.05	11.5	Q1_db
336.01	11.5	Q1_p
336.01	11.5	Q1_db
348.03	11.51	Q1_p
348.03	11.51	Q1_db
360.02	11.98	Baseline
372.0	12.01	Noise
384.01	12.04	Baseline
396.05	11.51	Q1_p
396.05	11.51	Q2_db
408.04	11.52	Q1_p
408.04	11.52	Q2_db
420.02	11.51	Q1_p
420.02	11.51	Q2_db
432.03	11.98	Baseline
444.0	12.01	Noise
456.01	12.04	Baseline
468.05	11.5	Q4_p
468.05	11.5	Q3_db
480.02	11.51	Q4_p
480.02	11.51	Q3_db
492.02	11.51	Q4_p
492.02	11.51	Q3_db
504.04	11.97	Baseline
516.01	12.0	Noise
528.01	12.05	Baseline
540.06	11.5	Q1_p
540.06	11.5	Q4_db
552.02	11.5	Q1_p
552.02	11.5	Q4_db
564.04	11.51	Q4_p
564.04	11.51	Q4_db
