onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.0	Noise
23.95	12.03	Baseline
35.99	11.51	Q4_p
35.99	11.51	Q4_db
47.99	11.51	Q4_p
47.99	11.51	Q4_db
59.97	11.51	Q4_p
59.97	11.51	Q4_db
71.96	11.99	Baseline
83.96	12.0	Noise
95.96	12.03	Baseline
107.99	11.5	Q3_p
107.99	11.5	Q1_db
119.99	11.51	Q1_p
119.99	11.51	Q1_db
132.01	11.51	Q1_p
132.01	11.51	Q1_db
143.97	11.99	Baseline
155.96	12.01	Noise
167.96	12.05	Baseline
180.01	11.5	Q2_p
180.01	11.5	Q2_db
191.98	11.51	Q2_p
191.98	11.51	Q2_db
203.99	11.51	Q2_p
203.99	11.51	Q2_db
215.97	11.99	Baseline
227.96	12.0	Noise
239.96	12.05	Baseline
252.01	11.5	Q3_p
252.01	11.5	Q3_db
263.98	11.51	Q3_p
263.98	11.51	Q3_db
275.98	11.51	Q3_p
275.98	11.51	Q3_db
288.01	11.99	Baseline
300.0	12.01	Noise
312.0	12.05	Baseline
324.05	11.51	Q3_p
324.05	11.51	Q2_db
336.03	11.5	Q2_p
336.03	11.5	Q2_db
348.03	11.5	Q2_p
348.03	11.5	Q2_db
360.02	11.98	Baseline
372.0	12.0	Noise
384.0	12.03	Baseline
396.03	11.51	Q4_p
396.03	11.51	Q4_db
408.04	11.53	Q4_p
408.04	11.53	Q4_db
420.02	11.51	Q4_p
420.02	11.51	Q4_db
432.02	11.98	Baseline
444.0	12.01	Noise
456.02	12.04	Baseline
468.06	11.52	Q3_p
468.06	11.52	Q3_db
480.04	11.51	Q3_p
480.04	11.51	Q3_db
492.02	11.5	Q3_p
492.02	11.5	Q3_db
504.03	11.97	Baseline
516.01	12.01	Noise
528.02	12.04	Baseline
540.06	11.5	Q2_p
540.06	11.5	Q1_db
552.04	11.52	Q1_p
552.04	11.52	Q1_db
564.04	11.52	Q1_p
564.04	11.52	Q1_db
