onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.02	Noise
23.97	12.04	Baseline
36.0	11.53	Q3_p
36.0	11.53	Q2_db
47.97	11.51	Q2_p
47.97	11.51	Q2_db
59.99	11.5	Q2_p
59.99	11.5	Q2_db
71.96	12.0	Baseline
83.96	12.01	Noise
95.96	12.04	Baseline
108.0	11.51	Q4_p
108.0	11.51	Q4_db
119.97	11.51	Q3_p
119.97	11.51	Q4_db
131.99	11.5	Q4_p
131.99	11.5	Q4_db
143.97	11.99	Baseline
155.96	12.0	Noise
167.96	12.05	Baseline
180.01	11.5	Q4_p
180.01	11.5	Q3_db
191.99	11.5	Q4_p
191.99	11.5	Q3_db
203.97	11.51	Q3_p
203.97	11.51	Q3_db
215.97	11.99	Baseline
227.96	11.99	Noise
239.94	12.03	Baseline
251.98	11.51	Q2_p
251.98	11.51	Q1_db
263.98	11.51	Q2_p
263.98	11.51	Q1_db
275.98	11.51	Q1_p
275.98	11.51	Q1_db
287.99	11.99	Baseline
299.98	12.0	Noise
311.98	12.05	Baseline
324.03	11.51	Q1_p
324.03	11.51	Q2_db
336.03	11.51	Q2_p
336.03	11.51	Q2_db
348.01	11.51	Q2_p
348.01	11.51	Q2_db
360.03	11.95	Baseline
371.98	12.01	Noise
383.99	12.06	Baseline
396.05	11.5	Q4_p
396.05	11.5	Q4_db
408.02	11.5	Q3_p
408.02	11.5	Q4_db
420.02	11.51	Q4_p
420.02	11.51	Q4_db
432.03	11.95	Baseline
443.98	12.01	Noise
455.99	12.06	Baseline
468.05	11.5	Q4_p
468.05	11.5	Q3_db
480.02	11.5	Q3_p
480.02	11.5	Q3_db
492.04	11.51	Q4_p
492.04	11.51	Q3_db
504.04	11.95	Baseline
515.99	12.01	Noise
527.99	12.06	Baseline
540.05	11.51	Q1_p
540.05	11.51	Q1_db
552.02	11.51	Q1_p
552.02	11.51	Q1_db
564.02	11.51	Q2_p
564.02	11.51	Q1_db
