onset	duration	trial_type
0.0	11.95	Baseline
11.95	12.02	Noise
23.97	12.03	Baseline
36.0	11.51	Q4_p
36.0	11.51	Q3_db
48.01	11.53	Q4_p
48.01	11.53	Q3_db
59.99	11.51	Q1_p
59.99	11.51	Q3_db
71.98	11.98	Baseline
83.96	12.01	Noise
95.96	12.06	Baseline
108.02	11.51	Q4_p
108.02	11.51	Q4_db
119.99	11.5	Q4_p
119.99	11.5	Q4_db
131.99	11.5	Q4_p
131.99	11.5	Q4_db
143.99	11.97	Baseline
155.96	12.01	Noise
167.96	12.06	Baseline
180.03	11.51	Q1_p
180.03	11.51	Q1_db
191.98	11.51	Q1_p
191.98	11.51	Q1_db
203.98	11.5	Q1_p
203.98	11.5	Q1_db
215.98	11.97	Baseline
227.95	12.0	Noise
239.95	12.03	Baseline
251.98	11.5	Q4_p
251.98	11.5	Q2_db
263.98	11.5	Q1_p
263.98	11.5	Q2_db
275.96	11.51	Q1_p
275.96	11.51	Q2_db
288.02	12.0	Baseline
300.01	12.0	Noise
312.01	12.05	Baseline
324.07	11.51	Q1_p
324.07	11.51	Q2_db
336.05	11.5	Q1_p
336.05	11.5	Q2_db
348.05	11.5	Q2_p
348.05	11.5	Q2_db
360.06	11.95	Baseline
372.02	12.01	Noise
384.02	12.06	Baseline
396.08	11.51	Q4_p
396.08	11.51	Q4_db
408.05	11.5	Q4_p
408.05	11.5	Q4_db
420.05	11.51	Q4_p
420.05	11.51	Q4_db
432.07	11.95	Baseline
444.02	11.98	Noise
456.0	12.05	Baseline
468.05	11.5	Q1_p
468.05	11.5	Q1_db
480.04	11.51	Q1_p
480.04	11.51	Q1_db
492.04	11.5	Q1_p
492.04	11.5	Q1_db
504.05	11.95	Baseline
516.01	12.0	Noise
528.01	12.06	Baseline
540.07	11.51	Q1_p
540.07	11.51	Q3_db
552.04	11.5	Q4_p
552.04	11.5	Q3_db
564.04	11.51	Q4_p
564.04	11.51	Q3_db
