onset	duration	trial_type
0.0	11.96	Baseline
11.96	12.0	Noise
23.96	12.05	Baseline
36.01	11.51	Q1_p
36.01	11.51	Q1_db
47.99	11.5	Q4_p
47.99	11.5	Q1_db
59.99	11.5	Q1_p
59.99	11.5	Q1_db
71.97	11.99	Baseline
83.96	12.0	Noise
95.97	12.06	Baseline
108.03	11.51	Q4_p
108.03	11.51	Q3_db
120.0	11.51	Q1_p
120.0	11.51	Q3_db
131.98	11.51	Q1_p
131.98	11.51	Q3_db
143.96	11.99	Baseline
155.95	12.01	Noise
167.96	12.04	Baseline
180.0	11.51	Q4_p
180.0	11.51	Q4_db
191.98	11.5	Q4_p
191.98	11.5	Q4_db
203.98	11.5	Q4_p
203.98	11.5	Q4_db
215.97	11.98	Baseline
227.95	12.01	Noise
239.96	12.04	Baseline
252.0	11.51	Q1_p
252.0	11.51	Q2_db
263.98	11.5	Q1_p
263.98	11.5	Q2_db
275.98	11.5	Q1_p
275.98	11.5	Q2_db
288.0	12.0	Baseline
300.0	12.0	Noise
312.0	12.05	Baseline
324.05	11.51	Q4_p
324.05	11.51	Q4_db
336.03	11.5	Q3_p
336.03	11.5	Q4_db
348.04	11.5	Q4_p
348.04	11.5	Q4_db
360.02	11.98	Baseline
372.0	12.0	Noise
384.01	12.05	Baseline
396.05	11.51	Q1_p
396.05	11.51	Q2_db
408.07	11.51	Q1_p
408.07	11.51	Q2_db
420.04	11.51	Q1_p
420.04	11.51	Q2_db
432.01	11.97	Baseline
443.99	12.01	Noise
456.0	12.05	Baseline
468.04	11.5	Q4_p
468.04	11.5	Q3_db
480.03	11.5	Q1_p
480.03	11.5	Q3_db
492.03	11.52	Q4_p
492.03	11.52	Q3_db
504.02	11.97	Baseline
515.99	12.01	Noise
528.0	12.04	Baseline
540.04	11.5	Q1_p
540.04	11.5	Q1_db
552.04	11.5	Q1_p
552.04	11.5	Q1_db
564.03	11.5	Q4_p
564.03	11.5	Q1_db
