onset	duration	trial_type
0.0	11.96	Baseline
11.96	12.0	Noise
23.96	12.05	Baseline
36.01	11.5	Q4_p
36.01	11.5	Q4_db
47.99	11.51	Q3_p
47.99	11.51	Q4_db
59.99	11.51	Q4_p
59.99	11.51	Q4_db
71.98	11.99	Baseline
83.96	12.01	Noise
95.97	12.04	Baseline
108.01	11.52	Q1_p
108.01	11.52	Q2_db
119.98	11.5	Q1_p
119.98	11.5	Q2_db
132.0	11.51	Q1_p
132.0	11.51	Q2_db
143.98	11.97	Baseline
155.95	12.01	Noise
167.95	12.04	Baseline
180.0	11.5	Q2_p
180.0	11.5	Q3_db
191.98	11.5	Q4_p
191.98	11.5	Q3_db
203.98	11.5	Q4_p
203.98	11.5	Q3_db
215.97	11.98	Baseline
227.95	12.0	Noise
239.95	12.05	Baseline
252.0	11.5	Q1_p
252.0	11.5	Q1_db
263.97	11.51	Q1_p
263.97	11.51	Q1_db
275.97	11.51	Q4_p
275.97	11.51	Q1_db
288.01	11.99	Baseline
300.0	12.0	Noise
312.0	12.02	Baseline
324.02	11.5	Q1_p
324.02	11.5	Q1_db
336.02	11.5	Q2_p
336.02	11.5	Q1_db
348.02	11.51	Q1_p
348.02	11.51	Q1_db
360.03	11.97	Baseline
372.01	12.01	Noise
384.01	12.06	Baseline
396.07	11.51	Q4_p
396.07	11.51	Q3_db
408.04	11.5	Q4_p
408.04	11.5	Q3_db
420.04	11.5	Q4_p
420.04	11.5	Q3_db
432.07	11.94	Baseline
444.01	12.01	Noise
456.01	12.06	Baseline
468.08	11.51	Q4_p
468.08	11.51	Q4_db
480.04	11.5	Q4_p
480.04	11.5	Q4_db
492.04	11.5	Q4_p
492.04	11.5	Q4_db
504.07	11.94	Baseline
516.01	12.0	Noise
528.01	12.06	Baseline
540.08	11.51	Q1_p
540.08	11.51	Q2_db
552.03	11.51	Q1_p
552.03	11.51	Q2_db
564.03	11.52	Q1_p
564.03	11.52	Q2_db
