MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0007057303.wav,0,0,0,0,0,0,0,0,0,0,0,0,64.08945290000702,75.6060448000062,87.55227285000001,87.61841500000446,99.55252979999932,99.55252979999932,111.59643980000692,111.60338800000318,123.05303970001114,123.11197900000843,123.59360440001183,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ1.csv,music\Q1\MT0013389935.wav,0,0,0,0,0,0,0,0,0,1,1,2,,,,,,,,123.60303230000136,135.05403120000847,135.111954100008,135.59531660001085,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ1.csv,music\Q1\MT0013350034.wav,0,0,0,0,0,0,0,0,0,2,2,1,,,,,,,,135.60401530000672,147.05394500000693,147.10430340000312,147.5567260000098,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ1.csv,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ3.csv,music\Q3\MT0005262725.wav,0,0,0,0,0,1,1,2,0,0,0,0,,147.5567260000098,159.5549438500093,159.57170000000042,171.55483439999807,171.55483439999807,183.60314430001017,183.60525540000526,195.0562612000067,195.11114069999894,195.60310310000204,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ3.csv,music\Q3\MT0011440705.wav,0,0,0,0,0,1,1,2,0,1,1,1,,,,,,,,195.6062246000074,207.05616250001185,207.1109174000012,207.59734259999823,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ3.csv,music\Q3\MT0011594970.wav,0,0,0,0,0,1,1,2,0,2,2,2,,,,,,,,207.60666960000526,219.0571193000069,219.11234890000196,219.56246850000753,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ3.csv,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ4.csv,music\Q4\MT0007119529.wav,0,0,0,0,0,2,2,3,0,0,0,0,,219.56246850000753,231.55768895000074,231.57373850001022,,243.56057780000265,,255.62458770000376,267.06080000000657,267.1324156000046,,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ4.csv,music\Q4\MT0014475915.wav,0,0,0,0,0,2,2,3,0,1,1,1,,,,,,,,267.63830540000345,279.0612225000077,279.1531549000065,279.60338760000013,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ4.csv,music\Q4\MT0014489361.wav,0,0,0,0,0,2,2,3,0,2,2,2,,,,,,,,279.611267100001,291.06167809999897,291.1232997000043,291.56996570000774,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
MusicListQ4.csv,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,01,3,True,2022-11-23_15h24.39.806,BrainplaybackQuadrants,2022.2.4,59.99854803630486,
