musics,n,order
music\Q4\MT0030319227.wav,1.0,2.0
music\Q4\MT0007064420.wav,1.0,1.0
music\Q4\MT0033391280.wav,1.0,0.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
﻿musics,n,order
music\Q2\MT0028345470.wav,1.0,2.0
music\Q2\MT0006746691.wav,1.0,0.0
music\Q2\MT0032957418.wav,1.0,1.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
﻿musics,n,order
music\Q3\MT0015682649.wav,1.0,2.0
music\Q3\MT0005217073.wav,1.0,0.0
music\Q3\MT0030422114.wav,1.0,1.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
﻿musics,n,order
music\Q1\MT0028495262.wav,1.0,2.0
music\Q1\MT0006747288.wav,1.0,0.0
music\Q1\MT0032235381.wav,1.0,1.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
﻿musics,n,order
music\Q4\MT0015706588.wav,1.0,0.0
music\Q4\MT0011886148.wav,1.0,1.0
music\Q4\MT0002698827.wav,1.0,2.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
﻿musics,n,order
music\Q1\MT0014576739.wav,1.0,1.0
music\Q1\MT0010900969.wav,1.0,2.0
music\Q1\MT0003144898.wav,1.0,0.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
﻿musics,n,order
music\Q2\MT0013313448.wav,1.0,1.0
music\Q2\MT0009421924.wav,1.0,2.0
music\Q2\MT0003782002.wav,1.0,0.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
﻿musics,n,order
music\Q3\MT0011969592.wav,1.0,2.0
music\Q3\MT0008841966.wav,1.0,1.0
music\Q3\MT0002142155.wav,1.0,0.0

extraInfo
participant,19
session,1
trigger,True
date,2023-09-20_15h43.29.761
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99750410359549
