musics,n,order
music\Q2\MT0001419145.wav,1.0,1.0
music\Q2\MT0006520567.wav,1.0,2.0
music\Q2\MT0000456939.wav,1.0,0.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
﻿musics,n,order
music\Q3\MT0000661250.wav,1.0,2.0
music\Q3\MT0004988249.wav,1.0,1.0
music\Q3\MT0000300896.wav,1.0,0.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
﻿musics,n,order
music\Q4\MT0000661847.wav,1.0,2.0
music\Q4\MT0006352493.wav,1.0,0.0
music\Q4\MT0000336135.wav,1.0,1.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
﻿musics,n,order
music\Q1\MT0001236649.wav,1.0,2.0
music\Q1\MT0005832516.wav,1.0,0.0
music\Q1\MT0000442827.wav,1.0,1.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
﻿musics,n,order
music\Q3\MT0014118699.wav,1.0,1.0
music\Q3\MT0012634038.wav,1.0,0.0
music\Q3\MT0003435704.wav,1.0,2.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
﻿musics,n,order
music\Q1\MT0018651126.wav,1.0,1.0
music\Q1\MT0015028144.wav,1.0,2.0
music\Q1\MT0004339430.wav,1.0,0.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
﻿musics,n,order
music\Q2\MT0015541501.wav,1.0,2.0
music\Q2\MT0013822237.wav,1.0,1.0
music\Q2\MT0004942017.wav,1.0,0.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
﻿musics,n,order
music\Q4\MT0028374210.wav,1.0,2.0
music\Q4\MT0016932218.wav,1.0,1.0
music\Q4\MT0004833310.wav,1.0,0.0

extraInfo
participant,13
session,2
trigger,True
date,2023-03-30_16h26.10.076
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.650389069684024
