MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ2.csv,music\Q2\MT0005202791.wav,0,0,0,0,0,0,0,1,0,0,0,2,46.54905149998376,60.133534999971744,60.133534999971744,72.08613703997108,72.1362000000081,84.08999589999439,96.13688531999942,107.58934710000176,107.64164429996163,108.11226589995204,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ2.csv,music\Q2\MT0011369407.wav,0,0,0,0,0,0,0,1,0,1,1,0,,,,,,,108.12256892001024,119.5879433999653,119.63990319997538,120.10958210000535,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ2.csv,music\Q2\MT0005409948.wav,0,0,0,0,0,0,0,1,0,2,2,1,,,,,,,120.12056301998673,131.58847729995614,131.6212142999866,132.0989186000079,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ2.csv,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ4.csv,music\Q4\MT0005550441.wav,0,0,0,0,0,1,1,3,0,0,0,1,,,132.0989186000079,144.088271239982,144.10562019998906,156.09107460000087,168.1390411200002,179.59031759999925,179.65138090000255,180.11074799997732,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ4.csv,music\Q4\MT0013095380.wav,0,0,0,0,0,1,1,3,0,1,1,0,,,,,,,180.1234068199876,191.5901233999757,191.63111039996147,192.11246769997524,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ4.csv,music\Q4\MT0005129157.wav,0,0,0,0,0,1,1,3,0,2,2,2,,,,,,,192.12327912000475,203.59124179999344,203.62998609995702,204.1058182999841,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ4.csv,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ3.csv,music\Q3\MT0003930610.wav,0,0,0,0,0,2,2,2,0,0,0,2,,,204.1058182999841,216.09119113998022,216.108391799964,228.09360989998095,240.1425889599719,251.5932302000001,251.65267320000567,252.1390397999785,228.09360989998095,240.1309612999903,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
MusicListQ3.csv,music\Q3\MT0010804974.wav,0,0,0,0,0,2,2,2,0,1,1,0,,,,,,,252.1430282599991,263.59368990000803,263.65294050000375,264.1280567999929,,,,,,,08,1,True,2023-02-13_18h12.53.452,BrainplaybackQuadrants,2022.2.4,60.01748908975226,
