musics,n,order
music\Q2\MT0012116237.wav,1.0,2.0
music\Q2\MT0028560561.wav,1.0,1.0
music\Q2\MT0008596275.wav,1.0,0.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
﻿musics,n,order
music\Q3\MT0011440705.wav,1.0,0.0
music\Q3\MT0026330298.wav,1.0,2.0
music\Q3\MT0007728545.wav,1.0,1.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
﻿musics,n,order
music\Q4\MT0014475915.wav,1.0,1.0
music\Q4\MT0030442334.wav,1.0,0.0
music\Q4\MT0010855214.wav,1.0,2.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
﻿musics,n,order
music\Q1\MT0013350034.wav,1.0,1.0
music\Q1\MT0028627699.wav,1.0,0.0
music\Q1\MT0009904717.wav,1.0,2.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
﻿musics,n,order
music\Q3\MT0015715008.wav,1.0,1.0
music\Q3\MT0015004289.wav,1.0,0.0
music\Q3\MT0014046859.wav,1.0,2.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
﻿musics,n,order
music\Q2\MT0028469910.wav,1.0,1.0
music\Q2\MT0026963572.wav,1.0,2.0
music\Q2\MT0014878397.wav,1.0,0.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
﻿musics,n,order
music\Q4\MT0030369896.wav,1.0,1.0
music\Q4\MT0029976595.wav,1.0,2.0
music\Q4\MT0028066739.wav,1.0,0.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
﻿musics,n,order
music\Q1\MT0028617657.wav,1.0,0.0
music\Q1\MT0027035970.wav,1.0,2.0
music\Q1\MT0018450519.wav,1.0,1.0

extraInfo
participant,15
session,4
trigger,True
date,2023-04-04_18h03.25.841
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.66747317231435
