MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0000636335.wav,1,0,1,0,0,1,1,3,0,0,0,0,,387.6539558000004,399.6336308700005,399.6670546000005,,411.63778230000025,,423.6678130400003,435.1349293000003,435.1806135000006,435.6616386000005,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ4.csv,music\Q4\MT0011380622.wav,1,0,1,0,0,1,1,3,0,1,1,1,,,,,,,,435.6706939100006,447.13535760000013,447.1985493000002,447.65281120000054,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ4.csv,music\Q4\MT0003710207.wav,1,0,1,0,0,1,1,3,0,2,2,2,,,,,,,,447.6519837400008,459.13577970000006,459.15913570000066,459.6587651000009,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ3.csv,music\Q3\MT0000534539.wav,1,0,1,0,0,2,2,2,0,0,0,0,,459.6587651000009,471.6361865700004,471.6695557000003,,483.64960170000086,,495.68948391000066,507.1374628000003,507.2092659,507.67082930000015,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ3.csv,music\Q3\MT0008493270.wav,1,0,1,0,0,2,2,2,0,1,1,1,,,,,,,,507.67071891000086,519.1379030000007,519.1781960000008,519.6567989000005,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ3.csv,music\Q3\MT0003037754.wav,1,0,1,0,0,2,2,2,0,2,2,2,,,,,,,,519.6569960400009,531.1408355000003,531.1586015000003,531.6663256000002,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ1.csv,music\Q1\MT0003603772.wav,1,0,1,0,0,3,3,0,0,0,0,2,,531.6663256000002,543.6412104700006,543.6721059000001,,555.6496381000006,,567.6895223100001,579.1400007000002,579.1904265000003,,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ1.csv,music\Q1\MT0010501618.wav,1,0,1,0,0,3,3,0,0,1,1,1,,,,,,,,579.6782425100001,591.1404390000007,591.1987057000006,591.6661193,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ1.csv,music\Q1\MT0001217651.wav,1,0,1,0,0,3,3,0,0,2,2,0,,,,,,,,591.6762043100008,603.1408668000004,603.1988610000008,603.7419174000006,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
MusicListQ1.csv,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,13,4,True,2023-03-30_16h48.19.003,BrainplaybackQuadrants,2022.2.4,59.68431770676545,
,,,,,,,,,,,,,,,,,,,,,,,,,603.7419174000006,627.7082604000007,627.7416259000001,628.7089786000006,,,,,,,,
