MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0008401073.wav,0,0,0,0,0,3,3,0,0,1,1,0,,,,,,,294.66435729002114,306.1314646000392,306.1659132000059,306.6550949999946,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ1.csv,music\Q1\MT0005163122.wav,0,0,0,0,0,3,3,0,0,2,2,1,,,,,,,306.6648272899911,318.13188870000886,318.1660774000338,318.6998619000078,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ2.csv,music\Q2\MT0001376988.wav,1,0,1,0,0,0,0,1,0,0,0,0,,,318.6998619000078,330.69902313000057,330.69905049999943,342.7055021999986,354.76662002003286,366.2003905000165,366.27617700002156,366.74537820002297,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ2.csv,music\Q2\MT0004882280.wav,1,0,1,0,0,0,0,1,0,1,1,2,,,,,,,366.7504598200321,378.2001717000385,378.25534670002526,378.7277616999927,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ2.csv,music\Q2\MT0011959819.wav,1,0,1,0,0,0,0,1,0,2,2,1,,,,,,,378.7342170900083,390.20126830000663,390.23601669998607,390.74696040002163,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ2.csv,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ3.csv,music\Q3\MT0003420996.wav,1,0,1,0,0,1,1,2,0,0,0,2,,,390.74696040002163,402.7017622300191,402.75177109998185,414.704666500038,426.7693469200167,438.1864615000086,438.2755176000064,438.71786139998585,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ3.csv,music\Q3\MT0000534539.wav,1,0,1,0,0,1,1,2,0,1,1,0,,,,,,,438.7198088900186,450.1869158000336,450.2257655999856,450.71738510002615,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ3.csv,music\Q3\MT0011158114.wav,1,0,1,0,0,1,1,2,0,2,2,1,,,,,,,450.72023159003584,462.18661630002316,462.2239137000288,462.73373839998385,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ3.csv,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ1.csv,music\Q1\MT0012742379.wav,1,0,1,0,0,2,2,0,0,0,0,1,,,462.73373839998385,474.6878117300221,474.7378497000318,486.6882676000241,498.722040690016,510.1887188000255,510.2265278000268,510.72585009998875,486.6882676000241,498.7147780000232,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ1.csv,music\Q1\MT0001217651.wav,1,0,1,0,0,2,2,0,0,1,1,0,,,,,,,510.7390298200189,522.1896159999887,522.2464461000054,522.729195700027,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ1.csv,music\Q1\MT0004141823.wav,1,0,1,0,0,2,2,0,0,2,2,2,,,,,,,522.7395967200282,534.1900284999865,534.2454360999982,534.7443596000085,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ4.csv,music\Q4\MT0013486354.wav,1,0,1,0,0,3,3,3,0,0,0,1,,,534.7443596000085,546.6905453299987,546.7572465999983,558.6959687999915,570.7581004200038,582.1918861999875,582.2654496000032,582.7229227999924,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ4.csv,music\Q4\MT0000636335.wav,1,0,1,0,0,3,3,3,0,1,1,0,,,,,,,582.7252318899846,594.1918164000381,594.2260658000014,594.7169481000165,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ4.csv,music\Q4\MT0004759106.wav,1,0,1,0,0,3,3,3,0,2,2,2,,,,,,,594.7249910900136,606.1927849000203,606.2357106999843,606.7987021000008,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,08,4,True,2023-02-13_18h46.03.605,BrainplaybackQuadrants,2022.2.4,59.96638284809497,
,,,,,,,,,,,,,,,,,,,,,,,,,,606.7987021000008,630.7604057000135,630.8103346999851,631.7604073000257,,,,,,,,
