musics,n,order
music\Q4\MT0004584067.wav,1.0,2.0
music\Q4\MT0013176970.wav,1.0,1.0
music\Q4\MT0034160981.wav,1.0,0.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿musics,n,order
music\Q1\MT0004122617.wav,1.0,1.0
music\Q1\MT0012331779.wav,1.0,0.0
music\Q1\MT0033841575.wav,1.0,2.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿musics,n,order
music\Q2\MT0004867185.wav,1.0,2.0
music\Q2\MT0011413068.wav,1.0,1.0
music\Q2\MT0034694413.wav,1.0,0.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿musics,n,order
music\Q3\MT0003402538.wav,1.0,2.0
music\Q3\MT0010850805.wav,1.0,0.0
music\Q3\MT0033345959.wav,1.0,1.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿musics,n,order
music\Q2\MT0009601423.wav,1.0,0.0
music\Q2\MT0011259078.wav,1.0,1.0
music\Q2\MT0000441552.wav,1.0,2.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿musics,n,order
music\Q1\MT0011104152.wav,1.0,2.0
music\Q1\MT0011997914.wav,1.0,1.0
music\Q1\MT0000414517.wav,1.0,0.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿musics,n,order
music\Q3\MT0008979040.wav,1.0,1.0
music\Q3\MT0010468178.wav,1.0,2.0
music\Q3\MT0000299291.wav,1.0,0.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿musics,n,order
music\Q4\MT0011895175.wav,1.0,1.0
music\Q4\MT0012888230.wav,1.0,2.0
music\Q4\MT0000235880.wav,1.0,0.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
