MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ2.csv,music\Q2\MT0010490157.wav,0,0,0,0,0,2,2,1,0,2,2,2,,,,,,,240.61001647999984,252.09375100000034,252.1196912000014,252.60251580000113,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ2.csv,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,music\Q1\MT0011957429.wav,0,0,0,0,0,3,3,0,0,0,0,1,,,252.60251580000113,264.5942195399997,264.6108918000009,276.60063790000095,288.62854888000106,300.0955216000002,300.13054040000134,300.60887230000117,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,music\Q1\MT0011786799.wav,0,0,0,0,0,3,3,0,0,1,1,2,,,,,,,300.61232068000095,312.09607479999977,312.1126075000011,312.6071430000011,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,music\Q1\MT0012041920.wav,0,0,0,0,0,3,3,0,0,2,2,0,,,,,,,312.6127667799999,324.0964930000009,324.1199465000009,324.63170640000135,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,music\Q1\MT0009845276.wav,1,0,1,0,0,0,0,0,0,0,0,1,,,324.63170640000135,336.63023374000056,336.64683479999985,348.633453800001,360.66450908,372.1149311999998,372.17061210000065,372.6274985,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,music\Q1\MT0002262181.wav,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,372.6314975800003,384.14032430000043,384.14032430000043,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,music\Q1\MT0029065626.wav,1,0,1,0,0,0,0,0,0,2,2,2,,,,,,,384.6652439800007,396.132335100001,396.1684643000008,396.6475535999998,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ1.csv,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ4.csv,music\Q4\MT0001624303.wav,1,0,1,0,0,1,1,3,0,0,0,0,,,396.6475535999998,408.6328023400014,408.6494261000007,420.6165278999997,432.6335732800005,444.11739620000117,444.1398225000012,444.62154720000035,,432.6233960999998,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ4.csv,music\Q4\MT0030494794.wav,1,0,1,0,0,1,1,3,0,1,1,2,,,,,,,444.6339971800014,456.1178428000003,456.13998170000013,456.62185710000085,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ4.csv,music\Q4\MT0010818060.wav,1,0,1,0,0,1,1,3,0,2,2,1,,,,,,,456.6345562800004,468.118352200001,468.14084809999986,468.6348453999999,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ2.csv,music\Q2\MT0008530072.wav,1,0,1,0,0,2,2,1,0,0,0,1,,,468.6348453999999,480.61878064000064,480.6354170000013,492.63088620000053,504.6697900199999,516.1201982000002,516.1701943000007,516.638486400001,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ2.csv,music\Q2\MT0028750297.wav,1,0,1,0,0,2,2,1,0,1,1,2,,,,,,,516.6534692200004,528.1205393,528.1585188999998,528.6371638,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ2.csv,music\Q2\MT0002960683.wav,1,0,1,0,0,2,2,1,0,2,2,0,,,,,,,528.6372371800014,540.1209756999997,540.1390993000005,540.6400501000007,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ2.csv,,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ3.csv,music\Q3\MT0007610380.wav,1,0,1,0,0,3,3,2,0,0,0,1,,,540.6400501000007,552.6214659400006,552.6547879000009,564.6299634000006,576.6723355200012,588.1227166000008,588.1726618000012,588.6368080000011,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ3.csv,music\Q3\MT0001871732.wav,1,0,1,0,0,3,3,2,0,1,1,0,,,,,,,588.6394819800014,600.1231465000001,600.1397460000007,600.6276128000009,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ3.csv,music\Q3\MT0026905937.wav,1,0,1,0,0,3,3,2,0,2,2,2,,,,,,,600.6398234800006,612.1235446999999,612.1402570999999,612.7098330999997,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
MusicListQ3.csv,,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,sub-02,3,True,2023-01-04_16h41.59.436,BrainplaybackQuadrants,2022.2.4,59.643949479683606,
,,,,,,,,,,,,,,,,,,,,,,,,,,612.7098330999997,636.6745858000013,636.724557900001,637.6745499000008,,,,,,,,
