MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0006747288.wav,0,0,0,0,0,0,0,0,0,0,0,0,35.34745379999731,47.832456099997216,59.78338628999772,59.83336899999995,71.78429229999892,71.78429229999892,83.80688609999925,83.81760586999953,95.28482040000017,95.3218444999984,95.80014129999836,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ1.csv,music\Q1\MT0003603772.wav,0,0,0,0,0,0,0,0,0,1,1,2,,,,,,,,95.80149587999912,107.28537089999736,107.31660709999778,107.79999139999927,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ1.csv,music\Q1\MT0029492542.wav,0,0,0,0,0,0,0,0,0,2,2,1,,,,,,,,107.80202588000029,119.28571229999943,119.31456869999965,119.80125179999959,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ1.csv,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ3.csv,music\Q3\MT0003037754.wav,0,0,0,0,0,1,1,2,0,0,0,2,,119.80125179999959,131.78610978999933,131.80287619999945,,143.79266829999688,,155.83702136999855,167.28745100000015,167.34324659999766,167.80851659999826,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ3.csv,music\Q3\MT0005217073.wav,0,0,0,0,0,1,1,2,0,1,1,0,,,,,,,,167.82086606999874,179.28794659999767,179.32359069999802,179.81253449999713,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ3.csv,music\Q3\MT0028698324.wav,0,0,0,0,0,1,1,2,0,2,2,1,,,,,,,,179.82132626999956,191.28828359999898,191.33175009999832,191.80722749999768,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ3.csv,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ4.csv,music\Q4\MT0003710207.wav,0,0,0,0,0,2,2,3,0,0,0,2,,191.80722749999768,203.78887508999907,203.82211409999945,,215.79413439999917,,227.83973106999693,239.29009569999835,239.3433499999992,239.80936889999793,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ4.csv,music\Q4\MT0007064420.wav,0,0,0,0,0,2,2,3,0,1,1,0,,,,,,,,239.80688827999768,251.29058489999807,251.31318269999974,251.81482049999977,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ4.csv,music\Q4\MT0030495725.wav,0,0,0,0,0,2,2,3,0,2,2,1,,,,,,,,251.82397146999793,263.29100449999896,263.3337333999989,263.81138779999674,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ4.csv,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ2.csv,music\Q2\MT0004316859.wav,0,0,0,0,0,3,3,1,0,0,0,2,,263.81138779999674,275.7915210899999,275.82486229999995,287.7919011999984,287.7919011999984,299.821321899999,299.82574156999766,311.29282079999757,311.33319180000035,311.8157455999972,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ2.csv,music\Q2\MT0029099688.wav,0,0,0,0,0,3,3,1,0,1,1,1,,,,,,,,311.82619627000025,323.29321029999846,323.33309139999983,323.81351559999894,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
MusicListQ2.csv,music\Q2\MT0006746691.wav,0,0,0,0,0,3,3,1,0,2,2,0,,,,,,,,323.82663086999895,335.29363079999894,335.3329262999978,335.8529578999987,,,,,05,4,True,2023-01-26_18h35.55.958,BrainplaybackQuadrants,2022.2.4,59.62830102246999,
