MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ2.csv,music\Q2\MT0001962373.wav,0,0,0,0,0,3,3,1,0,1,1,0,,,,,,,322.88284869999956,334.34992209999837,334.39246769999954,334.86759080000047,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ2.csv,music\Q2\MT0004447086.wav,0,0,0,0,0,3,3,1,0,2,2,1,,,,,,,334.8666250000002,346.3504036000013,346.37115130000166,346.9108014000012,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ2.csv,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ4.csv,music\Q4\MT0031886830.wav,1,0,1,0,0,0,0,3,0,0,0,2,,,346.9108014000012,358.9008648999996,358.9175276999995,370.90231610000046,382.9352638000004,394.40227120000054,394.4435717999986,394.9248084999999,370.90231610000046,382.9255970999984,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ4.csv,music\Q4\MT0001394087.wav,1,0,1,0,0,0,0,3,0,1,1,1,,,,,,,394.9357092000013,406.402784599999,406.44326400000136,406.9279056000014,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ4.csv,music\Q4\MT0003454112.wav,1,0,1,0,0,0,0,3,0,2,2,0,,,,,,,406.9361827999987,418.40326659999846,418.4367209000011,418.93259979999857,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ4.csv,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ1.csv,music\Q1\MT0031922089.wav,1,0,1,0,0,1,1,0,0,0,0,2,,,418.93259979999857,430.9036487999991,430.93706250000105,442.9041219999999,454.9378850000016,466.40505349999876,466.443196799999,466.9205919999986,442.9041219999999,454.9241304999996,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ1.csv,music\Q1\MT0002033629.wav,1,0,1,0,0,1,1,0,0,1,1,1,,,,,,,466.9216500999988,478.40549380000084,478.4345721999998,478.92102180000074,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ1.csv,music\Q1\MT0003594672.wav,1,0,1,0,0,1,1,0,0,2,2,0,,,,,,,478.92225800000017,490.40596110000115,490.4321420999986,490.93769919999977,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ1.csv,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ2.csv,music\Q2\MT0030214520.wav,1,0,1,0,0,2,2,1,0,0,0,2,,,490.93769919999977,502.9064245000016,502.93975209999917,514.913187099999,526.9573633999993,538.4077509999988,538.4633462999991,538.9278864000007,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ2.csv,music\Q2\MT0004293364.wav,1,0,1,0,0,2,2,1,0,1,1,0,,,,,,,538.9411648000008,550.4082157000012,550.4538156000017,550.9357458999984,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ2.csv,music\Q2\MT0002385077.wav,1,0,1,0,0,2,2,1,0,2,2,1,,,,,,,550.9415377999998,562.4086294000008,562.4441169999991,562.9439251000003,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ2.csv,,1,0,1,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ3.csv,music\Q3\MT0030252676.wav,1,0,1,0,0,3,3,2,0,0,0,2,,,562.9439251000003,574.9090975000006,574.9590933,586.9133805999991,598.9601419999984,610.4103689000003,610.4637876000015,610.9306507000001,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ3.csv,music\Q3\MT0003037596.wav,1,0,1,0,0,3,3,2,0,1,1,0,,,,,,,610.9437624000005,622.4110537999986,622.4441363000005,622.9313298999987,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ3.csv,music\Q3\MT0001533920.wav,1,0,1,0,0,3,3,2,0,2,2,1,,,,,,,622.9441568999995,634.3946071999999,634.4450639999995,635.0178076000011,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
MusicListQ3.csv,,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,05,1,True,2023-01-26_18h02.34.260,BrainplaybackQuadrants,2022.2.4,59.86597206154524,
,,,,,,,,,,,,,,,,,,,,,,,,,,635.0178076000011,658.9788866000017,659.0288847999982,659.9787939000016,,,,,,,,
