musics,n,order
music\Q3\MT0007438571.wav,1.0,2.0
music\Q3\MT0011391187.wav,1.0,0.0
music\Q3\MT0011836290.wav,1.0,1.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
﻿musics,n,order
music\Q1\MT0009213083.wav,1.0,2.0
music\Q1\MT0013101577.wav,1.0,0.0
music\Q1\MT0013633209.wav,1.0,1.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
﻿musics,n,order
music\Q2\MT0008346862.wav,1.0,1.0
music\Q2\MT0012001409.wav,1.0,2.0
music\Q2\MT0012855159.wav,1.0,0.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
﻿musics,n,order
music\Q4\MT0010485603.wav,1.0,1.0
music\Q4\MT0013955066.wav,1.0,0.0
music\Q4\MT0015026293.wav,1.0,2.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
﻿musics,n,order
music\Q2\MT0030160582.wav,1.0,1.0
music\Q2\MT0028750297.wav,1.0,0.0
music\Q2\MT0012008752.wav,1.0,2.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
﻿musics,n,order
music\Q3\MT0029877658.wav,1.0,2.0
music\Q3\MT0026905937.wav,1.0,0.0
music\Q3\MT0011398970.wav,1.0,1.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
﻿musics,n,order
music\Q4\MT0031826774.wav,1.0,1.0
music\Q4\MT0030494794.wav,1.0,0.0
music\Q4\MT0014134790.wav,1.0,2.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
﻿musics,n,order
music\Q1\MT0030487841.wav,1.0,0.0
music\Q1\MT0029065626.wav,1.0,2.0
music\Q1\MT0013235939.wav,1.0,1.0

extraInfo
participant,17
session,1
trigger,True
date,2023-04-18_16h57.33.000
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99145721669942
