musics,n,order
music\Q1\MT0007067293.wav,1.0,2.0
music\Q1\MT0001189913.wav,1.0,1.0
music\Q1\MT0000249842.wav,1.0,0.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
﻿musics,n,order
music\Q3\MT0005270263.wav,1.0,0.0
music\Q3\MT0000523076.wav,1.0,2.0
music\Q3\MT0000088320.wav,1.0,1.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
﻿musics,n,order
music\Q4\MT0007186714.wav,1.0,2.0
music\Q4\MT0000550961.wav,1.0,1.0
music\Q4\MT0000202045.wav,1.0,0.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
﻿musics,n,order
music\Q2\MT0006810990.wav,1.0,2.0
music\Q2\MT0001333258.wav,1.0,0.0
music\Q2\MT0000133200.wav,1.0,1.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
﻿musics,n,order
music\Q2\MT0005951020.wav,1.0,0.0
music\Q2\MT0002050671.wav,1.0,2.0
music\Q2\MT0007043504.wav,1.0,1.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
﻿musics,n,order
music\Q4\MT0006037085.wav,1.0,0.0
music\Q4\MT0001109401.wav,1.0,1.0
music\Q4\MT0007556029.wav,1.0,2.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
﻿musics,n,order
music\Q1\MT0005625762.wav,1.0,1.0
music\Q1\MT0001757676.wav,1.0,0.0
music\Q1\MT0008222676.wav,1.0,2.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
﻿musics,n,order
music\Q3\MT0004817670.wav,1.0,2.0
music\Q3\MT0001523435.wav,1.0,0.0
music\Q3\MT0006171393.wav,1.0,1.0

extraInfo
participant,14
session,2
trigger,True
date,2023-04-03_13h14.58.229
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.93299491178965
