musics,n,order
music\Q4\MT0010810859.wav,1.0,0.0
music\Q4\MT0000888329.wav,1.0,1.0
music\Q4\MT0017672677.wav,1.0,2.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
﻿musics,n,order
music\Q3\MT0007583962.wav,1.0,2.0
music\Q3\MT0001052263.wav,1.0,1.0
music\Q3\MT0013044535.wav,1.0,0.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
﻿musics,n,order
music\Q2\MT0008511909.wav,1.0,1.0
music\Q2\MT0001927746.wav,1.0,2.0
music\Q2\MT0013885218.wav,1.0,0.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
﻿musics,n,order
music\Q1\MT0009845275.wav,1.0,2.0
music\Q1\MT0001605268.wav,1.0,1.0
music\Q1\MT0015742096.wav,1.0,0.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
﻿musics,n,order
music\Q1\MT0026753827.wav,1.0,0.0
music\Q1\MT0009897495.wav,1.0,1.0
music\Q1\MT0001680969.wav,1.0,2.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
﻿musics,n,order
music\Q2\MT0017475710.wav,1.0,0.0
music\Q2\MT0008570712.wav,1.0,2.0
music\Q2\MT0001962373.wav,1.0,1.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
﻿musics,n,order
music\Q3\MT0014737299.wav,1.0,1.0
music\Q3\MT0007652281.wav,1.0,0.0
music\Q3\MT0001284801.wav,1.0,2.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
﻿musics,n,order
music\Q4\MT0028813196.wav,1.0,1.0
music\Q4\MT0010842738.wav,1.0,2.0
music\Q4\MT0000922312.wav,1.0,0.0

extraInfo
participant,12
session,1
trigger,True
date,2023-03-22_17h30.21.716
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.9800146592451
