MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ2.csv,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,music\Q3\MT0010850805.wav,0,0,0,0,0,3,3,2,0,0,0,1,,,254.46122970001306,266.44619285999215,266.46292650001124,278.4535026999656,290.4969005799794,301.9308540999773,302.00217110000085,302.46056949999183,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,music\Q3\MT0033345959.wav,0,0,0,0,0,3,3,2,0,1,1,2,,,,,,,302.4662805800035,313.9315288999933,313.98282819997985,314.4581246000016,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,music\Q3\MT0003402538.wav,0,0,0,0,0,3,3,2,0,2,2,0,,,,,,,314.46441538000363,325.93173959996784,325.97299709997606,326.4773399999831,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ2.csv,music\Q2\MT0009601423.wav,1,0,1,0,0,0,0,1,0,0,0,0,,,326.4773399999831,338.46549415998743,338.48226419999264,350.47235960001126,362.5162704799732,373.9663355000084,374.02360740001313,374.4901989999926,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ2.csv,music\Q2\MT0011259078.wav,1,0,1,0,0,0,0,1,0,1,1,1,,,,,,,374.4995126799622,385.9673152999603,386.0026739999885,386.4863306999905,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ2.csv,music\Q2\MT0000441552.wav,1,0,1,0,0,0,0,1,0,2,2,2,,,,,,,386.50048507997417,397.9672838000115,398.0032740999595,398.4892315999605,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ2.csv,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ1.csv,music\Q1\MT0000414517.wav,1,0,1,0,0,1,1,0,0,0,0,2,,,398.4892315999605,410.4685388600046,410.501924399985,422.4744542000117,434.51872767999885,445.9699842999689,446.0249111999874,446.495453200012,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ1.csv,music\Q1\MT0011997914.wav,1,0,1,0,0,1,1,0,0,1,1,1,,,,,,,446.5030831799668,457.9703865000047,458.00532940000994,458.4961489000125,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ1.csv,music\Q1\MT0011104152.wav,1,0,1,0,0,1,1,0,0,2,2,0,,,,,,,458.5035509799782,469.97082349995617,470.00515859998995,470.5082865000004,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ1.csv,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,music\Q3\MT0000299291.wav,1,0,1,0,0,2,2,2,0,0,0,2,,,470.5082865000004,482.471228659997,482.52130779996514,494.4750445999671,506.5386316399672,517.9726039000088,518.0446677999571,518.4992858999758,494.4750445999671,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,music\Q3\MT0008979040.wav,1,0,1,0,0,2,2,2,0,1,1,0,,,,,,,518.5058186799579,529.9730867999606,530.0149406999699,530.5053463999648,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,music\Q3\MT0010468178.wav,1,0,1,0,0,2,2,2,0,2,2,1,,,,,,,530.5062337799754,541.9727998999879,542.014877300011,542.5244663999765,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ4.csv,music\Q4\MT0000235880.wav,1,0,1,0,0,3,3,3,0,0,0,2,,,542.5244663999765,554.4739164599741,554.5239735000068,566.4847907999647,578.541227239999,589.975239499996,590.0447108999942,590.5060989999911,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ4.csv,music\Q4\MT0011895175.wav,1,0,1,0,0,3,3,3,0,1,1,0,,,,,,,590.5101019799768,601.9756538000074,602.0351975999656,602.5172673999914,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ4.csv,music\Q4\MT0012888230.wav,1,0,1,0,0,3,3,3,0,2,2,1,,,,,,,602.5254596399609,613.9761431000079,614.035412999976,614.5830576999579,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,08,2,True,2023-02-13_18h23.43.580,BrainplaybackQuadrants,2022.2.4,59.803569211611716,
,,,,,,,,,,,,,,,,,,,,,,,,,,614.5830576999579,638.543660699972,638.5936783999787,639.5437527999748,,,,,,,,
