musics,n,order
music\Q1\MT0013389935.wav,1.0,2.0
music\Q1\MT0027478016.wav,1.0,0.0
music\Q1\MT0008972801.wav,1.0,1.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
﻿musics,n,order
music\Q3\MT0011594970.wav,1.0,0.0
music\Q3\MT0015599764.wav,1.0,2.0
music\Q3\MT0007265208.wav,1.0,1.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
﻿musics,n,order
music\Q4\MT0014489361.wav,1.0,0.0
music\Q4\MT0030097602.wav,1.0,1.0
music\Q4\MT0009289348.wav,1.0,2.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
﻿musics,n,order
music\Q2\MT0012124855.wav,1.0,1.0
music\Q2\MT0028167155.wav,1.0,0.0
music\Q2\MT0007812490.wav,1.0,2.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
﻿musics,n,order
music\Q4\MT0000235880.wav,1.0,2.0
music\Q4\MT0028335228.wav,1.0,0.0
music\Q4\MT0001058887.wav,1.0,1.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
﻿musics,n,order
music\Q1\MT0000414517.wav,1.0,1.0
music\Q1\MT0018617125.wav,1.0,0.0
music\Q1\MT0001753457.wav,1.0,2.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
﻿musics,n,order
music\Q3\MT0000299291.wav,1.0,1.0
music\Q3\MT0014050974.wav,1.0,2.0
music\Q3\MT0001515531.wav,1.0,0.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
﻿musics,n,order
music\Q2\MT0000441552.wav,1.0,1.0
music\Q2\MT0014997916.wav,1.0,2.0
music\Q2\MT0001993588.wav,1.0,0.0

extraInfo
participant,10
session,3
trigger,True
date,2023-03-02_15h19.17.704
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,60.18813607541048
