musics,n,order
music\Q1\MT0001680969.wav,1.0,0.0
music\Q1\MT0003669917.wav,1.0,2.0
music\Q1\MT0032405040.wav,1.0,1.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
﻿musics,n,order
music\Q3\MT0001284801.wav,1.0,1.0
music\Q3\MT0003053135.wav,1.0,0.0
music\Q3\MT0031951901.wav,1.0,2.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
﻿musics,n,order
music\Q4\MT0000922312.wav,1.0,2.0
music\Q4\MT0003778826.wav,1.0,1.0
music\Q4\MT0033461826.wav,1.0,0.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
﻿musics,n,order
music\Q2\MT0001962373.wav,1.0,1.0
music\Q2\MT0004447086.wav,1.0,2.0
music\Q2\MT0033097471.wav,1.0,0.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
﻿musics,n,order
music\Q4\MT0003454112.wav,1.0,2.0
music\Q4\MT0001394087.wav,1.0,1.0
music\Q4\MT0031886830.wav,1.0,0.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
﻿musics,n,order
music\Q1\MT0003594672.wav,1.0,2.0
music\Q1\MT0002033629.wav,1.0,1.0
music\Q1\MT0031922089.wav,1.0,0.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
﻿musics,n,order
music\Q2\MT0004293364.wav,1.0,1.0
music\Q2\MT0002385077.wav,1.0,2.0
music\Q2\MT0030214520.wav,1.0,0.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
﻿musics,n,order
music\Q3\MT0003037596.wav,1.0,1.0
music\Q3\MT0001533920.wav,1.0,2.0
music\Q3\MT0030252676.wav,1.0,0.0

extraInfo
participant,05
session,1
trigger,True
date,2023-01-26_18h02.34.260
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.86597206154524
