musics,n,order
music\Q2\MT0030124886.wav,1.0,1.0
music\Q2\MT0032957418.wav,1.0,2.0
music\Q2\MT0010490157.wav,1.0,0.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
﻿musics,n,order
music\Q1\MT0030484925.wav,1.0,1.0
music\Q1\MT0032235381.wav,1.0,0.0
music\Q1\MT0011786799.wav,1.0,2.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
﻿musics,n,order
music\Q4\MT0031807708.wav,1.0,1.0
music\Q4\MT0033391280.wav,1.0,0.0
music\Q4\MT0012151268.wav,1.0,2.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
﻿musics,n,order
music\Q3\MT0029861029.wav,1.0,1.0
music\Q3\MT0030422114.wav,1.0,2.0
music\Q3\MT0009437817.wav,1.0,0.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
﻿musics,n,order
music\Q2\MT0000011975.wav,1.0,1.0
music\Q2\MT0004958762.wav,1.0,0.0
music\Q2\MT0011959819.wav,1.0,2.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
﻿musics,n,order
music\Q4\MT0000092267.wav,1.0,2.0
music\Q4\MT0004867564.wav,1.0,1.0
music\Q4\MT0013486354.wav,1.0,0.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
﻿musics,n,order
music\Q1\MT0000082187.wav,1.0,0.0
music\Q1\MT0004447226.wav,1.0,2.0
music\Q1\MT0012742379.wav,1.0,1.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
﻿musics,n,order
music\Q3\MT0000044741.wav,1.0,2.0
music\Q3\MT0003530174.wav,1.0,1.0
music\Q3\MT0011158114.wav,1.0,0.0

extraInfo
participant,10
session,4
trigger,True
date,2023-03-02_15h30.09.550
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.94955844194191
