MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0009904717.wav,0,0,0,0,0,0,0,0,0,0,0,2,47.29304410000077,64.36717040000076,64.36717040000076,76.31174928000037,76.37853109999924,88.3165284000006,100.36275233999878,111.8132071,111.86535399999957,112.33177740000065,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ1.csv,music\Q1\MT0013350034.wav,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,112.32991796000024,123.81387209999957,123.83492569999908,124.3306321,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ1.csv,music\Q1\MT0028627699.wav,0,0,0,0,0,0,0,0,0,2,2,1,,,,,,,124.33040545999975,135.8140953000002,135.83496390000073,136.32135259999995,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ1.csv,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,music\Q4\MT0014475915.wav,0,0,0,0,0,1,1,3,0,0,0,0,,,136.32135259999995,148.31455688000023,148.33126470000025,160.31538609999916,172.34888834000012,183.81584809999913,183.8559404000007,184.3402344999995,160.31538609999916,172.34423509999942,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,music\Q4\MT0030442334.wav,0,0,0,0,0,1,1,3,0,1,1,1,,,,,,,184.3494036400003,195.8162814999996,195.85612690000016,196.34055310000076,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,music\Q4\MT0010855214.wav,0,0,0,0,0,1,1,3,0,2,2,2,,,,,,,196.3496722399992,207.81689670000014,207.85627430000022,208.32755150000048,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,music\Q3\MT0011440705.wav,0,0,0,0,0,2,2,2,0,0,0,0,,,208.32755150000048,220.31719167999944,220.33383979999962,232.32480410000062,244.36807793999978,255.81843219999973,255.87610669999958,256.34314839999934,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,music\Q3\MT0026330298.wav,0,0,0,0,0,2,2,2,0,1,1,1,,,,,,,256.3520607400001,267.8189344000002,267.85603749999973,268.3416785999998,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,music\Q3\MT0007728545.wav,0,0,0,0,0,2,2,2,0,2,2,2,,,,,,,268.35220153999904,279.8193205000007,279.8554230999998,280.3324752999997,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,music\Q2\MT0012116237.wav,0,0,0,0,0,3,3,1,0,0,0,0,,,280.3324752999997,292.3197491799994,292.3364378999995,304.32574620000014,316.3706705399996,327.82109689999925,327.8743623999999,328.3468322000008,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,music\Q2\MT0028560561.wav,0,0,0,0,0,3,3,1,0,1,1,1,,,,,,,328.35445364000003,339.8214802000002,339.85531939999964,340.34325250000074,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,music\Q2\MT0008596275.wav,0,0,0,0,0,3,3,1,0,2,2,2,,,,,,,340.3548756399992,351.8219735999992,351.8551814000002,352.3681828000008,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,music\Q4\MT0030369896.wav,1,0,1,0,0,0,0,3,0,0,0,0,,,352.3681828000008,364.3557352799991,364.37234960000023,376.36552610000035,388.4065295399992,399.85717210000075,399.9076495999998,400.3836486,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,music\Q4\MT0028066739.wav,1,0,1,0,0,0,0,3,0,1,1,2,,,,,,,400.3903776399998,411.85758480000004,411.8948507999994,412.37726529999964,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,music\Q4\MT0029976595.wav,1,0,1,0,0,0,0,3,0,2,2,1,,,,,,,412.39084143999895,423.8578925999991,423.8972627999992,424.3792357000002,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ4.csv,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,music\Q3\MT0015715008.wav,1,0,1,0,0,1,1,2,0,0,0,0,,,424.3792357000002,436.3582628800006,436.3916453999991,448.3644002000001,460.40941053999956,471.85956950000036,471.91534200000024,472.3976031000002,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,music\Q3\MT0014046859.wav,1,0,1,0,0,1,1,2,0,1,1,2,,,,,,,472.40972631999904,483.8599629,483.9159366999993,484.38251449999916,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,music\Q3\MT0015004289.wav,1,0,1,0,0,1,1,2,0,2,2,1,,,,,,,484.3934144399987,495.8606068000008,495.9051460999999,496.38366739999947,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ3.csv,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ1.csv,music\Q1\MT0028617657.wav,1,0,1,0,0,2,2,0,0,0,0,0,,,496.38366739999947,508.36092518000004,508.394184499999,520.3659217000004,532.41193274,543.8622854000005,543.9154698000002,544.3821649000001,520.3659217000004,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ1.csv,music\Q1\MT0027035970.wav,1,0,1,0,0,2,2,0,0,1,1,1,,,,,,,544.3821937599992,555.8626325000005,555.904939,556.3805167999999,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ1.csv,music\Q1\MT0018450519.wav,1,0,1,0,0,2,2,0,0,2,2,2,,,,,,,556.3795388599997,567.8630388999991,567.8846790999996,568.3897139000001,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,music\Q2\MT0028469910.wav,1,0,1,0,0,3,3,1,0,0,0,0,,,568.3897139000001,580.3636675800001,580.3968645000004,592.3754547000008,604.4143755399997,615.8647868000007,615.9159514999992,616.3925116999999,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,music\Q2\MT0014878397.wav,1,0,1,0,0,3,3,1,0,1,1,2,,,,,,,616.3982102400001,627.8652461000001,627.905725999999,628.3899280000005,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,music\Q2\MT0026963572.wav,1,0,1,0,0,3,3,1,0,2,2,1,,,,,,,628.3985919399998,639.8656238000003,639.9059238999998,640.4685169999993,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,09,4,True,2023-02-24_17h07.35.441,BrainplaybackQuadrants,2022.2.4,59.914107136313426,
,,,,,,,,,,,,,,,,,,,,,,,,,,640.4685169999993,664.4331693000004,664.4831899000001,665.4333819000003,,,,,,,,
