musics,n,order
music\Q1\MT0003724610.wav,1.0,0.0
music\Q1\MT0011997914.wav,1.0,2.0
music\Q1\MT0008575372.wav,1.0,1.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
﻿musics,n,order
music\Q3\MT0003101727.wav,1.0,1.0
music\Q3\MT0010468178.wav,1.0,2.0
music\Q3\MT0006672286.wav,1.0,0.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
﻿musics,n,order
music\Q2\MT0004459450.wav,1.0,2.0
music\Q2\MT0011259078.wav,1.0,1.0
music\Q2\MT0007627521.wav,1.0,0.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
﻿musics,n,order
music\Q4\MT0003956612.wav,1.0,1.0
music\Q4\MT0012888230.wav,1.0,0.0
music\Q4\MT0008665212.wav,1.0,2.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
﻿musics,n,order
music\Q4\MT0000636335.wav,1.0,0.0
music\Q4\MT0011380622.wav,1.0,2.0
music\Q4\MT0003710207.wav,1.0,1.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
﻿musics,n,order
music\Q3\MT0000534539.wav,1.0,2.0
music\Q3\MT0008493270.wav,1.0,1.0
music\Q3\MT0003037754.wav,1.0,0.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
﻿musics,n,order
music\Q2\MT0001376988.wav,1.0,0.0
music\Q2\MT0009293226.wav,1.0,1.0
music\Q2\MT0004316859.wav,1.0,2.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
﻿musics,n,order
music\Q1\MT0001217651.wav,1.0,2.0
music\Q1\MT0010501618.wav,1.0,0.0
music\Q1\MT0003603772.wav,1.0,1.0

extraInfo
participant,20
session,4
trigger,True
date,2023-09-26_15h36.54.309
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.97713671529365
