MusicsSelect,n,order
MusicListQ1.csv,1.0,1.0
MusicListQ2.csv,1.0,2.0
MusicListQ3.csv,1.0,3.0
MusicListQ4.csv,1.0,0.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
﻿MusicsSelect,n,order
MusicListQ1.csv,1.0,1.0
MusicListQ2.csv,1.0,0.0
MusicListQ3.csv,1.0,2.0
MusicListQ4.csv,1.0,3.0

extraInfo
participant,08
session,2
trigger,True
date,2023-02-13_18h23.43.580
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.803569211611716
