MusicsSelect,n,order
MusicListQ1.csv,1.0,1.0
MusicListQ2.csv,1.0,0.0
MusicListQ3.csv,1.0,3.0
MusicListQ4.csv,1.0,2.0

extraInfo
participant,01
session,2
trigger,True
date,2022-11-23_15h13.02.909
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.986527024698965
﻿MusicsSelect,n,order
MusicListQ1.csv,1.0,1.0
MusicListQ2.csv,1.0,3.0
MusicListQ3.csv,1.0,0.0
MusicListQ4.csv,1.0,2.0

extraInfo
participant,01
session,2
trigger,True
date,2022-11-23_15h13.02.909
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.986527024698965
