MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0001494812.wav,0,0,0,0,0,2,2,3,0,2,2,1,,,,,,,,238.1915014499682,249.65979179996066,249.69305830000667,250.19004239997594,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ4.csv,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,music\Q1\MT0000442827.wav,0,0,0,0,0,3,3,0,0,0,0,2,,250.19004239997594,262.15946975001134,262.19358039996587,,274.16246449999744,,286.21059274999425,297.661558999971,297.7233074000105,298.17446710000513,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,music\Q1\MT0002119439.wav,0,0,0,0,0,3,3,0,0,1,1,1,,,,,,,,298.1778009000118,309.6619812999852,309.6821147999726,310.1851539000054,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,music\Q1\MT0012846850.wav,0,0,0,0,0,3,3,0,0,2,2,0,,,,,,,,310.19468755001435,321.66188599995803,321.6952097999747,322.2201591999619,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ3.csv,music\Q3\MT0008841966.wav,1,0,1,0,0,0,0,2,0,0,0,1,,322.2201591999619,334.21209205000196,334.22897110000486,,346.21489689999726,,358.279869400023,369.7145670999889,369.78433160000714,370.2509699999937,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ3.csv,music\Q3\MT0028947009.wav,1,0,1,0,0,0,0,2,0,1,1,0,,,,,,,,370.2635038999724,381.71486969996477,381.7648963999818,382.2504903000081,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ3.csv,music\Q3\MT0001526386.wav,1,0,1,0,0,0,0,2,0,2,2,2,,,,,,,,382.26406239997596,393.71532489999663,393.7653866999899,394.2488069999963,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ3.csv,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ2.csv,music\Q2\MT0002372242.wav,1,0,1,0,0,1,1,1,0,0,0,2,,394.2488069999963,406.2147762500099,406.2489596999949,418.2234382999595,418.2234382999595,,430.28231039998354,441.71692269999767,441.7943616999546,442.25078249996295,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ2.csv,music\Q2\MT0009421924.wav,1,0,1,0,0,1,1,1,0,1,1,1,,,,,,,,442.24982854997506,453.71752689999994,453.7537076000008,454.2661750999978,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ2.csv,music\Q2\MT0029772184.wav,1,0,1,0,0,1,1,1,0,2,2,0,,,,,,,,454.2666415999993,465.7179740999709,465.7739856999833,466.27309529995546,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ2.csv,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,music\Q1\MT0001898830.wav,1,0,1,0,0,2,2,0,0,0,0,2,,466.27309529995546,478.2182035499718,478.2851083999849,,490.2250578000094,,502.28490929998225,513.719549899979,513.7911224999698,514.2466844999581,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,music\Q1\MT0010900969.wav,1,0,1,0,0,2,2,0,0,1,1,1,,,,,,,,514.2522232499905,525.719910099986,525.7534035999561,526.2513613000046,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,music\Q1\MT0029874624.wav,1,0,1,0,0,2,2,0,0,2,2,0,,,,,,,,526.2526858500205,537.720584499999,537.7644864000031,538.2843833999941,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ4.csv,music\Q4\MT0001195535.wav,1,0,1,0,0,3,3,3,0,0,0,2,,538.2843833999941,550.2206285499851,550.2875180999981,562.2239196999581,562.2239196999581,,574.2875547999865,585.7056527999812,585.7941016000113,586.2443786999793,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ4.csv,music\Q4\MT0031495046.wav,1,0,1,0,0,3,3,3,0,1,1,0,,,,,,,,586.2548323000083,597.7061065000016,597.7560741999769,598.2465563999722,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ4.csv,music\Q4\MT0011886148.wav,1,0,1,0,0,3,3,3,0,2,2,1,,,,,,,,598.2552219000063,609.7064813000034,609.7637119999854,610.354480399983,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,07,2,True,2023-02-06_15h18.32.817,BrainplaybackQuadrants,2022.2.4,59.912312348496606,
,,,,,,,,,,,,,,,,,,,,,,,,,610.354480399983,634.3075518999831,634.3576756999828,635.3074714000104,,,,,,,,
