MusicsSelect,n,order
MusicListQ1.csv,1.0,1.0
MusicListQ2.csv,1.0,3.0
MusicListQ3.csv,1.0,2.0
MusicListQ4.csv,1.0,0.0

extraInfo
participant,01
session,1
trigger,True
date,2022-11-23_15h00.32.477
expName,brainplayback_quadrants
psychopyVersion,2022.2.4
frameRate,59.96336238583155
﻿MusicsSelect,n,order
MusicListQ1.csv,1.0,1.0
MusicListQ2.csv,1.0,3.0
MusicListQ3.csv,1.0,2.0
MusicListQ4.csv,1.0,0.0

extraInfo
participant,01
session,1
trigger,True
date,2022-11-23_15h00.32.477
expName,brainplayback_quadrants
psychopyVersion,2022.2.4
frameRate,59.96336238583155
