MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ3.csv,music\Q3\MT0011612883.wav,0,0,0,0,0,2,2,2,0,2,2,1,,,,,,,234.35521427999956,245.8216113999997,245.85536609999963,246.3421139000002,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ3.csv,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,music\Q1\MT0004683099.wav,0,0,0,0,0,3,3,0,0,0,0,0,,,246.3421139000002,258.3221064599995,258.35542970000006,270.32526099999995,282.3730675800003,293.82388999999966,293.8757749999995,294.3367908,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,music\Q1\MT0031996897.wav,0,0,0,0,0,3,3,0,0,1,1,2,,,,,,,294.3400961199999,305.8244370000002,305.84549140000036,306.3388939999995,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,music\Q1\MT0013590244.wav,0,0,0,0,0,3,3,0,0,2,2,1,,,,,,,306.34056292,317.82420360000015,317.84602319999976,318.3824926999996,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,music\Q1\MT0007443823.wav,1,0,1,0,0,0,0,0,0,0,0,0,,,318.3824926999996,330.3752123599999,330.39188120000017,342.37640509999983,354.3923094200003,365.8766010999998,365.89495050000005,366.39284320000024,342.37640509999983,354.39319129999967,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,music\Q1\MT0002532237.wav,1,0,1,0,0,0,0,0,0,1,1,2,,,,,,,366.3932567200003,377.8768786999999,377.89553270000033,378.3910262999998,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,music\Q1\MT0032332758.wav,1,0,1,0,0,0,0,0,0,2,2,1,,,,,,,378.39378171999977,389.87681189999967,389.9064040000003,390.40585269999974,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ1.csv,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ3.csv,music\Q3\MT0031693432.wav,1,0,1,0,0,1,1,2,0,0,0,1,,,390.40585269999974,402.3781951599996,402.41149719999976,414.38675909999984,426.4458385400001,437.87942909999947,437.9576226999998,438.40752239999983,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ3.csv,music\Q3\MT0005981667.wav,1,0,1,0,0,1,1,2,0,1,1,0,,,,,,,438.4129087799998,449.8798184999996,449.9170664000003,450.4077639999996,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ3.csv,music\Q3\MT0001982863.wav,1,0,1,0,0,1,1,2,0,2,2,2,,,,,,,450.4133242799995,461.8802673,461.9171704999999,462.437911,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ3.csv,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ4.csv,music\Q4\MT0007342701.wav,1,0,1,0,0,2,2,3,0,0,0,0,,,462.437911,474.3807793600001,474.44739180000033,486.38705990000017,498.44843013999963,509.8819800000001,509.9572774999997,510.4130233999995,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ4.csv,music\Q4\MT0033410438.wav,1,0,1,0,0,2,2,3,0,1,1,1,,,,,,,510.41544237999966,521.8824294999995,521.9164896000002,522.4129462000001,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ4.csv,music\Q4\MT0001877603.wav,1,0,1,0,0,2,2,3,0,2,2,2,,,,,,,522.4158455800003,533.8828283000003,533.9177598999995,534.4442226000001,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ4.csv,,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ2.csv,music\Q2\MT0006919878.wav,1,0,1,0,0,3,3,1,0,0,0,0,,,534.4442226000001,546.3833231600004,546.4499210000004,558.3867080999999,570.4509335399997,581.8678807999995,581.9566730999995,582.3954838,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ2.csv,music\Q2\MT0003311798.wav,1,0,1,0,0,3,3,1,0,1,1,2,,,,,,,582.4013160800001,593.8683058999995,593.9070461000001,594.3992453999999,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ2.csv,music\Q2\MT0033084992.wav,1,0,1,0,0,3,3,1,0,2,2,1,,,,,,,594.4017829800001,605.8686769999995,605.9170506,606.5169712999996,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,06,2,True,2023-01-19_18h06.19.536,BrainplaybackQuadrants,2022.2.4,59.98746262021446,
,,,,,,,,,,,,,,,,,,,,,,,,,,606.5169712999996,630.4688972000004,630.5196091999996,631.4695728999995,,,,,,,,
