musics,n,order
music\Q1\MT0007057303.wav,1.0,0.0
music\Q1\MT0005083488.wav,1.0,2.0
music\Q1\MT0009208842.wav,1.0,1.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
﻿musics,n,order
music\Q4\MT0007119529.wav,1.0,1.0
music\Q4\MT0005550441.wav,1.0,2.0
music\Q4\MT0010203716.wav,1.0,0.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
﻿musics,n,order
music\Q3\MT0005262725.wav,1.0,2.0
music\Q3\MT0004131058.wav,1.0,1.0
music\Q3\MT0007410187.wav,1.0,0.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
﻿musics,n,order
music\Q2\MT0006806145.wav,1.0,1.0
music\Q2\MT0005409948.wav,1.0,2.0
music\Q2\MT0008208983.wav,1.0,0.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
﻿musics,n,order
music\Q2\MT0012658636.wav,1.0,2.0
music\Q2\MT0012001409.wav,1.0,1.0
music\Q2\MT0013822237.wav,1.0,0.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
﻿musics,n,order
music\Q1\MT0013621344.wav,1.0,1.0
music\Q1\MT0013101577.wav,1.0,0.0
music\Q1\MT0015028144.wav,1.0,2.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
﻿musics,n,order
music\Q4\MT0014584319.wav,1.0,2.0
music\Q4\MT0013955066.wav,1.0,1.0
music\Q4\MT0016932218.wav,1.0,0.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
﻿musics,n,order
music\Q3\MT0011667212.wav,1.0,1.0
music\Q3\MT0011391187.wav,1.0,0.0
music\Q3\MT0012634038.wav,1.0,2.0

extraInfo
participant,14
session,3
trigger,True
date,2023-04-03_13h26.06.750
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.70199153909896
