MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0001594582.wav,0,0,0,0,0,0,0,3,0,0,0,0,49.16020260000005,63.99357520000012,75.93813884000038,76.00479259999975,87.93897279999965,87.93897279999965,99.95938589999969,99.97242892000041,111.43957870000031,111.47999450000043,111.95680360000006,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ4.csv,music\Q4\MT0003022328.wav,0,0,0,0,0,0,0,3,0,1,1,1,,,,,,,,111.95622028000017,123.44002629999977,123.46076019999964,123.96636860000035,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ4.csv,music\Q4\MT0034160981.wav,0,0,0,0,0,0,0,3,0,2,2,2,,,,,,,,123.97332212000047,135.44046140000046,135.4790892000001,135.95026039999993,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ4.csv,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,music\Q1\MT0033841575.wav,0,0,0,0,0,1,1,0,0,0,0,2,,135.95026039999993,147.94335933999963,147.9603705999998,,159.95028509999975,,171.99169512000034,183.44209950000004,183.4997282000004,183.97539099999995,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,music\Q1\MT0002222957.wav,0,0,0,0,0,1,1,0,0,1,1,0,,,,,,,,183.9779272200004,195.44252940000024,195.50000139999975,195.9654386000002,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,music\Q1\MT0003272751.wav,0,0,0,0,0,1,1,0,0,2,2,1,,,,,,,,195.97595671999997,207.4429454000001,207.48013890000038,207.95399710000038,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,music\Q3\MT0002634024.wav,0,0,0,0,0,2,2,2,0,0,0,1,,207.95399710000038,219.9433942399998,219.9600545000003,,231.95035740000003,,243.99670651999995,255.44716440000047,255.4991786999999,255.96556810000038,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,music\Q3\MT0033345959.wav,0,0,0,0,0,2,2,2,0,1,1,2,,,,,,,,255.96384098000033,267.44506639999963,267.47944800000005,267.9642756000003,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,music\Q3\MT0001844620.wav,0,0,0,0,0,2,2,2,0,2,2,0,,,,,,,,267.96428367999977,279.4480198000001,279.47101810000004,279.9638659000002,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,music\Q2\MT0034694413.wav,0,0,0,0,0,3,3,1,0,0,0,2,,279.9638659000002,291.94595154000007,291.96543329999986,,303.9513944999999,,315.99677772,327.44716549999976,327.5112522999998,327.9727810000004,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,music\Q2\MT0002602057.wav,0,0,0,0,0,3,3,1,0,1,1,0,,,,,,,,327.9805602200004,339.4500817999997,339.4892393,339.9747073999997,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,music\Q2\MT0004027946.wav,0,0,0,0,0,3,3,1,0,2,2,1,,,,,,,,339.9838028200002,351.4505158000002,351.4997312000005,351.9973054000002,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,music\Q1\MT0026753600.wav,1,0,1,0,0,0,0,0,0,0,0,2,,351.9973054000002,363.9817761399997,363.9984403999997,,375.9901527000002,,388.0326398199996,399.48303080000005,399.5399360000001,400.0057899000003,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,music\Q1\MT0001189913.wav,1,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,400.0163853200002,411.4834858000004,411.53216109999994,412.0080121000001,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,music\Q1\MT0003594672.wav,1,0,1,0,0,0,0,0,0,2,2,1,,,,,,,,412.01927752000034,423.48389789999965,423.5403317999999,424.00468009999986,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ1.csv,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ4.csv,music\Q4\MT0000550961.wav,1,0,1,0,0,1,1,3,0,0,0,0,,424.00468009999986,435.98433644000005,436.0176689,,447.9897397000004,,460.0351519200004,471.4883724000001,471.5400631000002,472.00726250000025,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ4.csv,music\Q4\MT0003454112.wav,1,0,1,0,0,1,1,3,0,1,1,1,,,,,,,,472.0050620799997,483.4858641000001,483.5289737000003,484.00643200000013,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
