MusicsSelect,n,order
MusicListQ1.csv,1.0,0.0
MusicListQ2.csv,1.0,3.0
MusicListQ3.csv,1.0,1.0
MusicListQ4.csv,1.0,2.0

extraInfo
participant,01
session,3
trigger,True
date,2022-11-23_15h24.39.806
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99854803630486
﻿MusicsSelect,n,order
MusicListQ1.csv,1.0,1.0
MusicListQ2.csv,1.0,3.0
MusicListQ3.csv,1.0,2.0
MusicListQ4.csv,1.0,0.0

extraInfo
participant,01
session,3
trigger,True
date,2022-11-23_15h24.39.806
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.99854803630486
