MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0000249842.wav,0,0,0,0,0,0,0,0,0,0,0,2,9.893498799999179,22.931411299999127,34.84477905999993,34.944693299999926,46.84642089999943,46.84642089999943,58.87805589999971,58.87901007999954,70.34548169999925,70.38654449999922,70.86678679999932,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ1.csv,music\Q1\MT0001189913.wav,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,70.87935097999961,82.3459211999998,82.38618799999949,82.86523449999913,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ1.csv,music\Q1\MT0007067293.wav,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,,,82.87927827999992,94.34890589999941,94.38802459999988,94.85733749999963,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ1.csv,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,music\Q3\MT0005270263.wav,0,0,0,0,0,1,1,2,0,0,0,0,,94.85733749999963,106.84932655999964,106.86630609999975,,118.85894319999989,,130.9005024799997,142.34902729999976,142.42852699999912,142.87357909999992,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,music\Q3\MT0000088320.wav,0,0,0,0,0,1,1,2,0,1,1,2,,,,,,,,142.88237967999956,154.3495015999997,154.3878522999994,154.87309339999956,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,music\Q3\MT0000523076.wav,0,0,0,0,0,1,1,2,0,2,2,1,,,,,,,,154.8828638799994,166.34991769999942,166.38797869999962,166.88482699999986,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,music\Q4\MT0000202045.wav,0,0,0,0,0,2,2,3,0,0,0,2,,166.88482699999986,178.85036135999925,178.90038370000002,,190.85715919999984,,202.98457357999976,214.3516706999999,214.49787259999994,214.87514309999915,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,music\Q4\MT0000550961.wav,0,0,0,0,0,2,2,3,0,1,1,1,,,,,,,,214.8850010799995,226.35209599999962,226.38800009999977,226.8992759999992,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,music\Q4\MT0007186714.wav,0,0,0,0,0,2,2,3,0,2,2,0,,,,,,,,226.90212383999952,238.35251299999982,238.4086858999999,238.88850809999985,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ2.csv,music\Q2\MT0001333258.wav,0,0,0,0,0,3,3,1,0,0,0,1,,238.88850809999985,250.85463165999917,250.90296979999948,,262.85342349999974,274.89950559999943,274.9038319399992,286.35423359999913,286.4184075999992,286.8790134999999,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ2.csv,music\Q2\MT0000133200.wav,0,0,0,0,0,3,3,1,0,1,1,2,,,,,,,,286.8876224799995,298.3546730999997,298.3981415999997,298.8871698999992,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ2.csv,music\Q2\MT0006810990.wav,0,0,0,0,0,3,3,1,0,2,2,0,,,,,,,,298.8880546799999,310.35677189999933,310.3879836999995,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ2.csv,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ2.csv,music\Q2\MT0005951020.wav,1,0,1,0,0,0,0,1,0,0,0,0,,310.90599419999944,322.9110905599997,322.90588429999934,,334.9059883,346.94800659999964,346.9564058399996,358.39017089999925,358.4686282999992,358.9233332999993,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ2.csv,music\Q2\MT0007043504.wav,1,0,1,0,0,0,0,1,0,1,1,2,,,,,,,,358.9235285799994,370.3899739999997,370.43860459999996,370.913458,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ2.csv,music\Q2\MT0002050671.wav,1,0,1,0,0,0,0,1,0,2,2,1,,,,,,,,370.92561497999924,382.3910262999998,382.44769559999986,382.9399801999998,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
