musics,n,order
music\Q3\MT0004922692.wav,1.0,0.0
music\Q3\MT0007043936.wav,1.0,1.0
music\Q3\MT0008716237.wav,1.0,2.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
﻿musics,n,order
music\Q1\MT0005737276.wav,1.0,2.0
music\Q1\MT0008675527.wav,1.0,0.0
music\Q1\MT0010617945.wav,1.0,1.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
﻿musics,n,order
music\Q4\MT0006164654.wav,1.0,0.0
music\Q4\MT0009075362.wav,1.0,1.0
music\Q4\MT0011702301.wav,1.0,2.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
﻿musics,n,order
music\Q2\MT0006484633.wav,1.0,2.0
music\Q2\MT0007697753.wav,1.0,0.0
music\Q2\MT0009346128.wav,1.0,1.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
﻿musics,n,order
music\Q4\MT0030495725.wav,1.0,0.0
music\Q4\MT0005884980.wav,1.0,1.0
music\Q4\MT0034148562.wav,1.0,2.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
﻿musics,n,order
music\Q2\MT0029099688.wav,1.0,2.0
music\Q2\MT0005751512.wav,1.0,0.0
music\Q2\MT0034403951.wav,1.0,1.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
﻿musics,n,order
music\Q1\MT0029492542.wav,1.0,1.0
music\Q1\MT0005478759.wav,1.0,0.0
music\Q1\MT0033443279.wav,1.0,2.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
﻿musics,n,order
music\Q3\MT0028698324.wav,1.0,0.0
music\Q3\MT0004609722.wav,1.0,1.0
music\Q3\MT0033317646.wav,1.0,2.0

extraInfo
participant,14
session,4
trigger,True
date,2023-04-03_14h09.20.521
expName,BrainplaybackQuadrants
psychopyVersion,2022.2.4
frameRate,59.73608597236502
