MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ3.csv,music\Q3\MT0005981667.wav,1,0,1,0,0,0,0,2,0,0,0,0,,,310.38164969999707,322.37671469000014,322.3937057999974,,334.38004659999933,,346.44504205999766,357.8787580999997,357.9553898999984,358.4130871999987,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ3.csv,music\Q3\MT0031693432.wav,1,0,1,0,0,0,0,2,0,1,1,1,,,,,,,,,358.4122300699997,369.8792407000001,369.9249213999974,370.42182449999746,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ3.csv,music\Q3\MT0001982863.wav,1,0,1,0,0,0,0,2,0,2,2,2,,,,,,,,,370.42941585999944,381.87969689999954,381.9449296999992,382.42576859999826,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ3.csv,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ4.csv,music\Q4\MT0033410438.wav,1,0,1,0,0,1,1,3,0,0,0,1,,,382.42576859999826,394.3801558899988,394.43014219999895,,406.38520269999935,,418.4477939599972,429.88097220000054,429.9555150999986,430.4092767999973,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ4.csv,music\Q4\MT0001877603.wav,1,0,1,0,0,1,1,3,0,1,1,2,,,,,,,,,430.4141745699995,441.881870899997,441.9251841000005,442.43250869999974,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ4.csv,music\Q4\MT0007342701.wav,1,0,1,0,0,1,1,3,0,2,2,0,,,,,,,,,442.43195565999923,453.88227989999723,453.94511919999786,454.42922550000003,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ1.csv,music\Q1\MT0002532237.wav,1,0,1,0,0,2,2,0,0,0,0,2,,,454.42922550000003,466.3819981899989,466.43278879999707,478.3859889999985,478.3859889999985,,490.4503986600001,501.88337519999914,501.95568249999997,502.4025232999993,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ1.csv,music\Q1\MT0007443823.wav,1,0,1,0,0,2,2,0,0,1,1,0,,,,,,,,,502.41670196999945,513.8677738000006,513.9249878999981,514.4059763000005,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ1.csv,music\Q1\MT0032332758.wav,1,0,1,0,0,2,2,0,0,2,2,1,,,,,,,,,514.417892459999,525.8682121999991,525.9251689999983,526.4211350000005,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ2.csv,music\Q2\MT0003311798.wav,1,0,1,0,0,3,3,1,0,0,0,2,,,526.4211350000005,538.3685211899985,538.4351807999992,,550.3749124999995,,562.4361687600002,573.8691220999972,573.9450488000002,574.4161533000006,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ2.csv,music\Q2\MT0033084992.wav,1,0,1,0,0,3,3,1,0,1,1,1,,,,,,,,,574.4199790600004,585.8703876999971,585.9351809999971,586.4077278999976,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ2.csv,music\Q2\MT0006919878.wav,1,0,1,0,0,3,3,1,0,2,2,0,,,,,,,,,586.4205428600006,597.8708047999971,597.9354840999986,598.4957705999987,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,11,2,True,2023-03-08_17h52.52.661,BrainplaybackQuadrants,2022.2.4,60.002004066915774,
,,,,,,,,,,,,,,,,,,,,,,,,,,598.4957705999987,622.4548546000005,622.5048731999996,623.4549134999979,,,,,,,,
