,valence,arousal,part_quadrant,proj_quadrant
0,-0.14666666666666667,0.2257142857142857,Q2,Q3
1,-0.14666666666666667,0.2257142857142857,Q2,Q2
2,0.1295238095238095,-0.08,Q4,Q4
3,0.1523809523809524,0.15142857142857144,Q1,Q2
4,-0.1295238095238095,0.1676190476190476,Q2,Q2
5,0.08761904761904762,-0.054285714285714284,Q4,Q4
6,0.15047619047619049,-0.13142857142857142,Q4,Q3
7,-0.2038095238095238,0.1580952380952381,Q2,Q2
8,0.12761904761904763,-0.11523809523809524,Q4,Q4
9,0.19523809523809524,0.3057142857142857,Q1,Q1
10,0.15904761904761905,0.07523809523809524,Q1,Q3
11,-0.13714285714285715,0.14285714285714285,Q2,Q2
12,-0.10761904761904761,-0.10666666666666667,Q3,Q3
13,-0.10476190476190476,-0.10571428571428572,Q3,Q4
14,-0.16,-0.18,Q3,Q2
15,0.19047619047619047,-0.21047619047619048,Q4,Q4
16,0.18,-0.12285714285714286,Q4,Q4
17,0.20761904761904762,0.29904761904761906,Q1,Q3
18,0.22857142857142856,0.2038095238095238,Q1,Q1
19,0.1523809523809524,0.17333333333333334,Q1,Q1
20,0.22476190476190477,0.26095238095238094,Q1,Q1
21,0.12476190476190477,0.047619047619047616,Q1,Q1
22,0.24857142857142858,-0.10380952380952381,Q4,Q3
23,0.2733333333333333,0.13714285714285715,Q1,Q1
24,0.045714285714285714,0.07047619047619047,Q1,Q2
25,-0.16666666666666666,0.08857142857142856,Q2,Q2
26,0.08285714285714285,0.16,Q1,Q1
27,0.17047619047619048,0.045714285714285714,Q1,Q3
28,-0.2714285714285714,0.3238095238095238,Q2,Q2
29,0.17809523809523808,-0.24095238095238095,Q4,Q4
30,0.3047619047619048,-0.14285714285714285,Q4,Q1
31,-0.049523809523809526,0.09428571428571429,Q2,Q1
32,0.1961904761904762,-0.09619047619047619,Q4,Q4
33,-0.2361904761904762,0.03333333333333333,Q2,Q2
34,0.18761904761904763,0.11428571428571428,Q1,Q1
35,0.23523809523809525,-0.19428571428571428,Q4,Q3
36,0.2780952380952381,-0.17809523809523808,Q4,Q3
37,-0.14857142857142858,-0.12857142857142856,Q3,Q3
38,-0.16666666666666666,-0.12761904761904763,Q3,Q1
39,0.24952380952380954,-0.24571428571428572,Q4,Q4
40,0.17333333333333334,-0.18571428571428572,Q4,Q3
41,0.2914285714285714,-0.20666666666666667,Q4,Q4
42,0.23238095238095238,-0.10380952380952381,Q4,Q4
43,0.23047619047619047,-0.10476190476190476,Q4,Q3
44,0.30666666666666664,0.29333333333333333,Q1,Q1
45,-0.02095238095238095,0.2742857142857143,Q2,Q2
46,-0.28476190476190477,0.32666666666666666,Q2,Q2
47,-0.07904761904761905,-0.012380952380952381,Q3,Q4
48,0.29428571428571426,-0.2857142857142857,Q4,Q3
49,0.26,0.009523809523809525,Q1,Q4
50,0.25523809523809526,-0.18857142857142858,Q4,Q3
51,-0.19714285714285715,-0.24857142857142858,Q3,Q4
52,0.18761904761904763,0.17238095238095238,Q1,Q1
53,0.1980952380952381,0.2038095238095238,Q1,Q2
54,-0.24476190476190476,0.3180952380952381,Q2,Q2
55,0.21523809523809523,-0.11428571428571428,Q4,Q4
56,0.2571428571428571,0.04666666666666667,Q1,Q1
57,-0.2542857142857143,0.32,Q2,Q2
58,-0.2638095238095238,0.2876190476190476,Q2,Q2
59,-0.06095238095238095,-0.1419047619047619,Q3,Q1
60,0.20761904761904762,-0.12761904761904763,Q4,Q1
61,0.21333333333333335,-0.10380952380952381,Q4,Q3
62,0.19142857142857142,0.10666666666666667,Q1,Q1
63,0.24,-0.19523809523809524,Q4,Q1
64,-0.26,0.3342857142857143,Q2,Q2
65,0.2276190476190476,-0.17809523809523808,Q4,Q4
66,0.1980952380952381,0.24476190476190476,Q1,Q3
67,0.18666666666666668,-0.19523809523809524,Q4,Q4
68,0.22857142857142856,-0.2,Q4,Q3
69,0.20952380952380953,-0.26,Q4,Q2
70,0.20666666666666667,-0.19714285714285715,Q4,Q4
71,0.22952380952380952,-0.04666666666666667,Q4,Q3
72,-0.24761904761904763,0.3142857142857143,Q2,Q2
73,0.1676190476190476,-0.2019047619047619,Q4,Q3
74,0.1676190476190476,-0.20285714285714285,Q4,Q4
75,-0.2695238095238095,-0.08190476190476191,Q3,Q2
76,0.22,0.2219047619047619,Q1,Q1
77,0.11333333333333333,-0.20952380952380953,Q4,Q3
78,0.17714285714285713,-0.16,Q4,Q3
79,-0.12571428571428572,-0.11047619047619048,Q3,Q1
80,0.21428571428571427,-0.11619047619047619,Q4,Q3
81,0.22857142857142856,-0.12380952380952381,Q4,Q4
82,0.22476190476190477,-0.12666666666666668,Q4,Q4
83,0.20952380952380953,0.14095238095238094,Q1,Q1
84,0.21619047619047618,0.15333333333333332,Q1,Q1
85,0.23809523809523808,-0.24666666666666667,Q4,Q3
86,0.2361904761904762,0.2704761904761905,Q1,Q4
87,-0.2704761904761905,0.3171428571428571,Q2,Q2
88,0.22857142857142856,-0.17238095238095238,Q4,Q1
89,0.22857142857142856,-0.17238095238095238,Q4,Q4
90,0.02095238095238095,-0.004761904761904762,Q4,Q2
91,-0.26095238095238094,0.32476190476190475,Q2,Q2
92,0.1380952380952381,0.20095238095238097,Q1,Q1
93,0.1742857142857143,-0.16857142857142857,Q4,Q4
94,0.19333333333333333,-0.21142857142857144,Q4,Q3
95,-0.259047619047619,-0.21047619047619048,Q3,Q2
