,valence,arousal,part_quadrant,proj_quadrant
0,0.13047619047619047,0.08,Q1,Q1
1,0.11238095238095239,-0.1,Q4,Q3
2,-0.0380952380952381,0.15333333333333332,Q2,Q2
3,0.12380952380952381,0.2857142857142857,Q1,Q2
4,0.11047619047619048,0.27904761904761904,Q1,Q2
5,0.23142857142857143,-0.1180952380952381,Q4,Q4
6,0.12,-0.13714285714285715,Q4,Q2
7,0.08476190476190476,-0.22380952380952382,Q4,Q3
8,0.09428571428571429,0.1742857142857143,Q1,Q1
9,0.07333333333333333,0.04476190476190476,Q1,Q1
10,0.28095238095238095,-0.10666666666666667,Q4,Q4
11,0.259047619047619,-0.058095238095238096,Q4,Q4
12,0.28,-0.1895238095238095,Q4,Q3
13,0.04,-0.2723809523809524,Q4,Q4
14,0.037142857142857144,0.18285714285714286,Q1,Q2
15,0.2276190476190476,0.26095238095238094,Q1,Q2
16,0.15428571428571428,0.3076190476190476,Q1,Q1
17,0.15904761904761905,0.05142857142857143,Q1,Q3
18,0.18285714285714286,-0.2561904761904762,Q4,Q4
19,0.06666666666666667,0.12857142857142856,Q1,Q1
20,0.24761904761904763,0.1180952380952381,Q1,Q3
21,0.23333333333333334,0.17238095238095238,Q1,Q1
22,0.12857142857142856,-0.2219047619047619,Q4,Q4
23,0.047619047619047616,-0.2895238095238095,Q4,Q3
24,0.14,-0.2571428571428571,Q4,Q4
25,0.1380952380952381,0.18666666666666668,Q1,Q1
26,-0.024761904761904763,-0.07523809523809524,Q3,Q4
27,-0.014285714285714285,-0.0761904761904762,Q3,Q4
28,0.2123809523809524,0.26857142857142857,Q1,Q2
29,0.030476190476190476,0.21047619047619048,Q1,Q2
30,0.05047619047619047,0.037142857142857144,Q1,Q4
31,-0.02666666666666667,0.12666666666666668,Q2,Q1
32,0.06571428571428571,0.22857142857142856,Q1,Q2
33,0.21047619047619048,-0.15619047619047619,Q4,Q1
34,0.10666666666666667,-0.2523809523809524,Q4,Q3
35,-0.03238095238095238,0.16857142857142857,Q2,Q2
36,-0.12285714285714286,-0.039047619047619046,Q3,Q3
37,-0.023809523809523808,0.14095238095238094,Q2,Q2
38,0.10666666666666667,-0.2561904761904762,Q4,Q4
39,0.0761904761904762,-0.1457142857142857,Q4,Q1
40,0.1961904761904762,-0.12095238095238095,Q4,Q4
41,0.04380952380952381,0.040952380952380955,Q1,Q1
42,0.1219047619047619,-0.04285714285714286,Q4,Q3
43,0.2571428571428571,-0.19904761904761906,Q4,Q3
44,0.07333333333333333,0.16285714285714287,Q1,Q1
45,-0.05238095238095238,-0.054285714285714284,Q3,Q3
46,-0.11904761904761904,0.049523809523809526,Q2,Q2
47,0.02095238095238095,-0.05333333333333334,Q4,Q3
48,0.10857142857142857,0.12,Q1,Q4
49,0.05333333333333334,-0.1657142857142857,Q4,Q4
50,-0.10761904761904761,0.23809523809523808,Q2,Q2
51,0.18761904761904763,-0.1619047619047619,Q4,Q3
52,0.15523809523809523,0.07904761904761905,Q1,Q1
53,0.04,0.17238095238095238,Q1,Q2
54,0.09047619047619047,-0.03333333333333333,Q4,Q1
55,0.24,-0.15047619047619049,Q4,Q4
56,0.12761904761904763,0.23714285714285716,Q1,Q2
57,-0.030476190476190476,-0.13904761904761906,Q3,Q3
58,-0.029523809523809525,0.0419047619047619,Q2,Q1
59,0.16666666666666666,-0.13142857142857142,Q4,Q3
60,0.04380952380952381,-0.1419047619047619,Q4,Q4
61,0.18,0.27904761904761904,Q1,Q2
62,0.07428571428571429,-0.040952380952380955,Q4,Q1
63,0.2019047619047619,-0.2123809523809524,Q4,Q4
64,0.029523809523809525,0.10380952380952381,Q1,Q1
65,0.035238095238095235,-0.11619047619047619,Q4,Q3
66,-0.022857142857142857,0.1895238095238095,Q2,Q2
67,0.1019047619047619,-0.2276190476190476,Q4,Q4
68,0.10476190476190476,0.1742857142857143,Q1,Q1
69,0.15904761904761905,-0.08857142857142856,Q4,Q3
70,-0.06666666666666667,0.22476190476190477,Q2,Q2
71,0.15714285714285714,-0.16952380952380952,Q4,Q3
72,0.12285714285714286,-0.0761904761904762,Q4,Q3
73,0.029523809523809525,0.10761904761904761,Q1,Q1
74,0.058095238095238096,0.19238095238095237,Q1,Q2
75,0.058095238095238096,-0.04380952380952381,Q4,Q4
76,0.23047619047619047,-0.11333333333333333,Q4,Q3
77,0.14952380952380953,0.03333333333333333,Q1,Q1
78,0.04285714285714286,-0.05523809523809524,Q4,Q3
79,0.16285714285714287,0.11523809523809524,Q1,Q1
80,0.20952380952380953,-0.05904761904761905,Q4,Q1
81,0.07238095238095238,-0.10095238095238095,Q4,Q4
82,0.11523809523809524,0.14761904761904762,Q1,Q1
83,0.17523809523809525,0.040952380952380955,Q1,Q1
84,0.047619047619047616,-0.10857142857142857,Q4,Q3
85,0.04476190476190476,-0.19428571428571428,Q4,Q4
86,0.035238095238095235,-0.22095238095238096,Q4,Q4
87,0.13428571428571429,0.23047619047619047,Q1,Q2
88,0.05142857142857143,0.17142857142857143,Q1,Q2
89,0.23047619047619047,-0.18095238095238095,Q4,Q3
90,0.08095238095238096,0.1619047619047619,Q1,Q2
91,0.05047619047619047,0.04380952380952381,Q1,Q4
92,0.22285714285714286,0.25142857142857145,Q1,Q2
93,0.24,0.06666666666666667,Q1,Q4
94,0.15714285714285714,0.24476190476190476,Q1,Q2
95,0.16,-0.05904761904761905,Q4,Q3
