,valence,arousal,part_quadrant,proj_quadrant
0,0.1819047619047619,0.02857142857142857,Q1,Q3
1,0.20952380952380953,0.03238095238095238,Q1,Q3
2,0.10571428571428572,0.29714285714285715,Q1,Q1
3,0.09523809523809523,0.035238095238095235,Q1,Q4
4,-0.19333333333333333,0.29523809523809524,Q2,Q2
5,0.2523809523809524,0.22095238095238096,Q1,Q1
6,0.2704761904761905,0.06095238095238095,Q1,Q4
7,0.2438095238095238,0.2885714285714286,Q1,Q1
8,-0.040952380952380955,-0.2523809523809524,Q3,Q4
9,-0.2723809523809524,0.28,Q2,Q2
10,0.10952380952380952,0.039047619047619046,Q1,Q2
11,0.2542857142857143,0.10666666666666667,Q1,Q2
12,-0.26,0.2876190476190476,Q2,Q2
13,0.06380952380952382,-0.2780952380952381,Q4,Q4
14,0.26761904761904765,-0.19904761904761906,Q4,Q4
15,0.05142857142857143,0.08190476190476191,Q1,Q3
16,-0.06095238095238095,-0.24095238095238095,Q3,Q3
17,0.24571428571428572,0.08285714285714285,Q1,Q1
18,0.06190476190476191,-0.11333333333333333,Q4,Q4
19,0.07047619047619047,-0.3238095238095238,Q4,Q3
20,0.07428571428571429,0.19333333333333333,Q1,Q1
21,-0.26095238095238094,0.22952380952380952,Q2,Q1
22,0.17238095238095238,0.18857142857142858,Q1,Q3
23,-0.14095238095238094,0.30952380952380953,Q2,Q2
24,0.2523809523809524,0.07142857142857142,Q1,Q4
25,-0.25333333333333335,0.3019047619047619,Q2,Q2
26,-0.12666666666666668,-0.23904761904761904,Q3,Q3
27,-0.03238095238095238,-0.2761904761904762,Q3,Q3
28,-0.2361904761904762,0.2885714285714286,Q2,Q2
29,-0.0419047619047619,-0.16476190476190475,Q3,Q4
30,-0.06,-0.2742857142857143,Q3,Q1
31,0.16857142857142857,-0.29714285714285715,Q4,Q3
32,-0.23523809523809525,0.28285714285714286,Q2,Q2
33,0.22,0.18666666666666668,Q1,Q1
34,-0.08666666666666667,-0.27714285714285714,Q3,Q3
35,0.22380952380952382,0.24571428571428572,Q1,Q1
36,0.017142857142857144,0.2780952380952381,Q1,Q2
37,-0.26476190476190475,0.2752380952380952,Q2,Q2
38,-0.16476190476190475,0.2980952380952381,Q2,Q2
39,0.22,-0.28285714285714286,Q4,Q4
40,0.04476190476190476,-0.2819047619047619,Q4,Q3
41,-0.04857142857142857,-0.259047619047619,Q3,Q4
42,0.05238095238095238,-0.2876190476190476,Q4,Q4
43,0.28,-0.12285714285714286,Q4,Q1
44,0.05619047619047619,-0.19142857142857142,Q4,Q4
45,0.28095238095238095,0.15047619047619049,Q1,Q1
46,-0.19238095238095237,-0.1838095238095238,Q3,Q3
47,0.2571428571428571,0.3076190476190476,Q1,Q1
48,-0.2561904761904762,0.28476190476190477,Q2,Q2
49,0.06095238095238095,0.16476190476190475,Q1,Q1
50,0.039047619047619046,-0.1380952380952381,Q4,Q3
51,-0.23142857142857143,-0.09238095238095238,Q3,Q3
52,0.19523809523809524,0.29428571428571426,Q1,Q1
53,0.10571428571428572,-0.1819047619047619,Q4,Q4
54,0.26666666666666666,-0.17523809523809525,Q4,Q3
55,0.2038095238095238,0.23904761904761904,Q1,Q2
56,0.23523809523809525,0.2761904761904762,Q1,Q1
57,0.06761904761904762,-0.21142857142857144,Q4,Q4
58,-0.06190476190476191,-0.23714285714285716,Q3,Q3
59,0.14952380952380953,0.27904761904761904,Q1,Q2
60,-0.06285714285714286,-0.11333333333333333,Q3,Q1
61,0.054285714285714284,-0.2,Q4,Q4
62,0.2780952380952381,-0.2361904761904762,Q4,Q4
63,0.20857142857142857,0.05619047619047619,Q1,Q3
64,-0.05047619047619047,-0.1980952380952381,Q3,Q4
65,0.2752380952380952,-0.08190476190476191,Q4,Q4
66,0.26476190476190475,-0.1742857142857143,Q4,Q3
67,0.24285714285714285,0.1676190476190476,Q1,Q2
68,0.21142857142857144,0.26666666666666666,Q1,Q1
69,0.14476190476190476,0.24666666666666667,Q1,Q2
70,0.2571428571428571,-0.10095238095238095,Q4,Q1
71,-0.2361904761904762,0.2752380952380952,Q2,Q2
72,0.05047619047619047,-0.319047619047619,Q4,Q4
73,0.2342857142857143,-0.14952380952380953,Q4,Q3
74,-0.19904761904761906,0.06190476190476191,Q2,Q2
75,0.14,-0.09619047619047619,Q4,Q3
76,0.14095238095238094,0.1657142857142857,Q1,Q2
77,0.21904761904761905,-0.13047619047619047,Q4,Q1
78,0.1761904761904762,-0.2619047619047619,Q4,Q4
79,-0.18666666666666668,0.18095238095238095,Q2,Q2
80,0.08095238095238096,0.09428571428571429,Q1,Q3
81,0.3019047619047619,-0.19333333333333333,Q4,Q3
82,0.20666666666666667,0.06095238095238095,Q1,Q2
83,0.07523809523809524,-0.2866666666666667,Q4,Q3
84,0.09523809523809523,0.1438095238095238,Q1,Q1
85,0.06285714285714286,-0.15904761904761905,Q4,Q4
86,0.20857142857142857,-0.16476190476190475,Q4,Q1
87,0.2542857142857143,0.19523809523809524,Q1,Q4
88,0.16285714285714287,0.1419047619047619,Q1,Q1
89,0.17904761904761904,0.2704761904761905,Q1,Q1
90,-0.2714285714285714,0.3352380952380952,Q2,Q2
91,0.1819047619047619,-0.26857142857142857,Q4,Q4
92,0.2695238095238095,0.21714285714285714,Q1,Q1
93,0.14666666666666667,0.25333333333333335,Q1,Q2
94,-0.07047619047619047,-0.05904761904761905,Q3,Q4
95,0.24761904761904763,0.07142857142857142,Q1,Q3
