,valence,arousal,part_quadrant,proj_quadrant
0,0.13904761904761906,-0.09142857142857143,Q4,Q3
1,0.08952380952380952,0.12380952380952381,Q1,Q3
2,0.2438095238095238,0.07333333333333333,Q1,Q1
3,0.23238095238095238,0.07714285714285714,Q1,Q4
4,0.26857142857142857,0.1838095238095238,Q1,Q3
5,-0.26666666666666666,0.3019047619047619,Q2,Q2
6,0.15619047619047619,0.14666666666666667,Q1,Q3
7,-0.14666666666666667,0.18095238095238095,Q2,Q2
8,0.1895238095238095,0.1895238095238095,Q1,Q1
9,-0.15428571428571428,0.21047619047619048,Q2,Q2
10,-0.08666666666666667,-0.11238095238095239,Q3,Q3
11,-0.10761904761904761,0.2123809523809524,Q2,Q2
12,0.08761904761904762,-0.04,Q4,Q4
13,0.21047619047619048,-0.10666666666666667,Q4,Q4
14,-0.15904761904761905,-0.07428571428571429,Q3,Q4
15,0.04380952380952381,0.30666666666666664,Q1,Q2
16,0.2714285714285714,0.2876190476190476,Q1,Q1
17,0.2542857142857143,0.29619047619047617,Q1,Q1
18,-0.20761904761904762,-0.04380952380952381,Q3,Q3
19,0.1580952380952381,0.06761904761904762,Q1,Q4
20,0.05904761904761905,0.1895238095238095,Q1,Q1
21,0.2571428571428571,0.21047619047619048,Q1,Q1
22,-0.2638095238095238,0.31238095238095237,Q2,Q2
23,-0.15047619047619049,0.06,Q2,Q4
24,0.25047619047619046,0.26857142857142857,Q1,Q1
25,0.16952380952380952,0.2257142857142857,Q1,Q2
26,0.22952380952380952,0.24761904761904763,Q1,Q1
27,-0.15428571428571428,-0.09428571428571429,Q3,Q4
28,0.26095238095238094,0.13238095238095238,Q1,Q4
29,0.09523809523809523,0.2438095238095238,Q1,Q1
30,-0.27714285714285714,0.29904761904761906,Q2,Q2
31,0.19904761904761906,-0.10380952380952381,Q4,Q4
32,-0.05619047619047619,0.2257142857142857,Q2,Q4
33,-0.0980952380952381,-0.06380952380952382,Q3,Q3
34,0.1619047619047619,0.24476190476190476,Q1,Q1
35,0.1457142857142857,-0.0838095238095238,Q4,Q4
36,0.26476190476190475,0.18285714285714286,Q1,Q4
37,-0.2866666666666667,0.28285714285714286,Q2,Q3
38,0.03428571428571429,0.19333333333333333,Q1,Q2
39,-0.2980952380952381,0.2542857142857143,Q2,Q2
40,-0.2752380952380952,-0.18666666666666668,Q3,Q3
41,0.09047619047619047,0.27714285714285714,Q1,Q1
42,-0.27904761904761904,0.31238095238095237,Q2,Q2
43,0.1180952380952381,-0.11333333333333333,Q4,Q3
44,0.23333333333333334,-0.17047619047619048,Q4,Q3
45,0.10476190476190476,0.16,Q1,Q3
46,0.05047619047619047,0.11428571428571428,Q1,Q1
47,0.05523809523809524,0.20666666666666667,Q1,Q2
48,0.06857142857142857,0.08571428571428572,Q1,Q4
49,0.25333333333333335,0.2733333333333333,Q1,Q1
50,0.2571428571428571,0.2885714285714286,Q1,Q1
51,-0.2257142857142857,0.31142857142857144,Q2,Q1
52,0.2742857142857143,0.2780952380952381,Q1,Q4
53,-0.2866666666666667,0.3171428571428571,Q2,Q2
54,0.1457142857142857,-0.2123809523809524,Q4,Q4
55,0.2742857142857143,0.2342857142857143,Q1,Q4
56,0.040952380952380955,0.3057142857142857,Q1,Q2
57,-0.2723809523809524,0.32476190476190475,Q2,Q2
58,0.16285714285714287,-0.24476190476190476,Q4,Q3
59,-0.11047619047619048,-0.32095238095238093,Q3,Q3
60,-0.23142857142857143,-0.3019047619047619,Q3,Q3
61,0.07428571428571429,-0.3,Q4,Q3
62,0.18761904761904763,0.17809523809523808,Q1,Q3
63,0.05047619047619047,0.31523809523809526,Q1,Q2
64,-0.2895238095238095,0.3180952380952381,Q2,Q2
65,0.11714285714285715,-0.3180952380952381,Q4,Q4
66,-0.28095238095238095,0.3161904761904762,Q2,Q1
67,0.23142857142857143,0.23047619047619047,Q1,Q4
68,-0.26666666666666666,0.31523809523809526,Q2,Q2
69,-0.24571428571428572,-0.15904761904761905,Q3,Q3
70,0.259047619047619,0.18666666666666668,Q1,Q1
71,-0.2904761904761905,0.3028571428571429,Q2,Q1
72,0.16285714285714287,0.23142857142857143,Q1,Q1
73,-0.1676190476190476,-0.29333333333333333,Q3,Q3
74,0.24857142857142858,0.27714285714285714,Q1,Q1
75,0.23142857142857143,0.29714285714285715,Q1,Q1
76,0.08476190476190476,-0.2276190476190476,Q4,Q3
77,0.11047619047619048,-0.13714285714285715,Q4,Q3
78,0.22095238095238096,0.23904761904761904,Q1,Q4
79,0.23714285714285716,0.2733333333333333,Q1,Q3
80,-0.15619047619047619,0.19047619047619047,Q2,Q4
81,-0.12476190476190477,0.1819047619047619,Q2,Q2
82,-0.28095238095238095,0.31047619047619046,Q2,Q2
83,-0.07523809523809524,-0.26571428571428574,Q3,Q4
84,-0.2876190476190476,0.31333333333333335,Q2,Q2
85,-0.2895238095238095,0.31238095238095237,Q2,Q2
86,0.15428571428571428,0.17047619047619048,Q1,Q1
87,-0.06857142857142857,0.07904761904761905,Q2,Q4
88,-0.26476190476190475,0.0838095238095238,Q2,Q3
89,-0.04,-0.14476190476190476,Q3,Q3
90,-0.06285714285714286,0.13047619047619047,Q2,Q1
91,-0.19714285714285715,0.20666666666666667,Q2,Q1
92,-0.21047619047619048,0.2257142857142857,Q2,Q2
93,-0.049523809523809526,-0.16952380952380952,Q3,Q4
94,-0.2895238095238095,0.2733333333333333,Q2,Q2
95,0.08952380952380952,-0.2885714285714286,Q4,Q4
